,user_id,new_age,group_age,"('amount_usd', 'charity')","('amount_usd', 'culture')","('amount_usd', 'education')","('amount_usd', 'flat fee')","('amount_usd', 'food')","('amount_usd', 'fun')","('amount_usd', 'health')","('amount_usd', 'house')","('amount_usd', 'other')","('amount_usd', 'shopping')","('amount_usd', 'sports')","('amount_usd', 'supermarket')","('amount_usd', 'tech')","('amount_usd', 'transportation')","('amount_usd', 'travel')"
6456,user_6456,31,30-39,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6457,user_6457,30,30-39,0.0,0.0,0.0,160.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6458,user_6458,50,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.83,0.0,29.83,0.0,0.0,0.0
6459,user_6459,40,40-49,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.2,0.0,14.25,0.0,3.83,0.0,0.0,0.0
6460,user_6460,33,30-39,0.0,47.7,0.0,204.26,227.59,241.70000000000002,71.6,71.05999999999999,227.19,661.0600000000001,0.0,406.41999999999996,0.0,175.85,754.29
6461,user_6461,20,18-29,10.0,5.99,5.0,416.0,168.07000000000005,177.34999999999997,27.159999999999997,0.0,35.09,122.11,0.0,835.0100000000001,0.0,216.73000000000002,119.14
6462,user_6462,21,18-29,0.0,0.0,0.0,0.0,0.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6463,user_6463,41,40-49,0.0,0.0,0.0,691.76,75.68,44.260000000000005,0.0,0.0,31.78,0.0,0.0,0.0,0.0,88.65,19.16
6464,user_6464,35,30-39,0.0,0.0,0.0,0.0,61.91,98.7,0.0,0.0,28.19,54.0,0.0,207.80999999999997,0.0,253.0,90.0
6465,user_6465,42,40-49,0.0,15.63,0.0,0.0,406.18,12.72,31.0,33.78,14.15,308.39000000000004,0.0,241.63,32.68,103.78,121.47
6466,user_6466,62,60+,0.0,0.0,0.0,210.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.75000000000001,0.0,0.0,0.0
6467,user_6467,34,30-39,0.0,0.0,0.0,0.0,257.46999999999997,0.0,0.0,0.0,0.0,216.91000000000003,0.0,166.21999999999997,0.0,0.0,49.7
6468,user_6468,51,50-59,0.0,0.0,0.0,51.06,35.410000000000004,76.59,20.45,14.64,25.35,365.77,0.0,89.71000000000001,0.0,0.0,0.0
6469,user_6469,40,40-49,0.0,0.0,0.0,0.0,17.97,0.0,0.0,0.0,0.0,0.0,0.0,77.22,0.0,0.0,0.0
6470,user_6470,29,18-29,0.0,9.58,0.0,355.84000000000003,78.35000000000001,45.32,0.0,0.0,0.0,68.54,31.28,8.51,0.0,14.120000000000001,682.4
6471,user_6471,32,30-39,0.0,0.0,0.0,0.0,32.629999999999995,0.0,0.0,1.1,0.0,23.36,0.0,178.45000000000002,0.0,13.8,721.0799999999999
6472,user_6472,53,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0
6473,user_6473,20,18-29,0.0,5.09,0.0,10.76,238.58999999999995,38.099999999999994,0.0,20.91,53.28,65.46000000000001,0.0,129.86999999999998,0.0,13.780000000000001,72.0
6474,user_6474,31,30-39,,,,,,,,,,,,,,,
6475,user_6475,31,30-39,0.0,25.73,0.0,34.33,137.87,40.62,85.17999999999999,27.99,0.0,522.2299999999999,0.0,613.0500000000001,0.0,0.0,0.0
6476,user_6476,37,30-39,0.0,362.42,3.66,264.95,1349.9699999999998,125.52,132.31,146.61,439.07,902.81,0.0,1584.9399999999996,45.870000000000005,123.57,1089.48
6477,user_6477,30,30-39,,,,,,,,,,,,,,,
6478,user_6478,23,18-29,0.0,3.4,34.04,1668.08,115.44999999999999,2163.0800000000004,11.45,0.0,236.46,289.40000000000003,136.18,193.82000000000002,0.0,0.0,9.79
6479,user_6479,20,18-29,,,,,,,,,,,,,,,
6480,user_6480,36,30-39,0.0,0.0,0.0,17.27,106.91,0.0,0.0,0.0,0.0,77.39,0.0,0.0,0.0,0.0,0.0
6481,user_6481,24,18-29,0.0,0.0,0.0,0.0,265.5799999999999,3.38,15.6,0.0,0.0,1.79,12.959999999999999,22.39,0.0,77.38,13.689999999999998
6482,user_6482,34,30-39,,,,,,,,,,,,,,,
6483,user_6483,34,30-39,0.0,11.25,0.0,652.56,192.68,44.349999999999994,19.97,0.0,1032.38,19.289999999999996,39.0,249.59000000000003,0.0,344.79,0.0
6484,user_6484,28,18-29,0.0,160.89,0.0,0.0,35.43,19.44,7.59,0.0,13.27,333.16999999999996,0.0,193.52,0.0,73.03999999999999,742.4300000000001
6485,user_6485,43,40-49,0.0,0.0,0.0,0.0,201.72000000000003,22.5,0.0,0.0,1.89,0.0,0.0,29.43,0.0,0.0,0.0
6486,user_6486,28,18-29,,,,,,,,,,,,,,,
6487,user_6487,24,18-29,0.0,0.0,0.0,223.32999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6488,user_6488,27,18-29,0.0,30.680000000000003,5.97,154.13,347.38999999999993,187.19000000000005,40.0,12.97,14.3,2969.25,0.0,238.07999999999998,0.0,239.23,198.61
6489,user_6489,50,50-59,,,,,,,,,,,,,,,
6490,user_6490,46,40-49,0.0,0.0,0.0,126.28,296.84,0.0,0.0,0.0,0.0,183.93,0.0,615.8100000000001,0.0,80.0,283.63
6491,user_6491,48,40-49,14.93,0.0,0.0,0.0,167.35,55.76,17.76,0.0,0.0,0.0,0.0,0.0,0.0,123.16,0.0
6492,user_6492,36,30-39,0.0,29.1,0.0,774.4399999999998,441.83,70.82,42.11,69.33,164.39,164.45000000000002,0.0,597.16,31.62,126.46000000000001,313.95000000000005
6493,user_6493,32,30-39,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0.0,68.09,6.8,0.0,0.0,0.0,0.0,509.61
6494,user_6494,41,40-49,,,,,,,,,,,,,,,
6495,user_6495,44,40-49,0.0,54.4,21.28,47.55,321.15,146.72,145.24,0.0,7.65,1368.07,0.0,56.69,0.0,0.0,148.38
6496,user_6496,64,60+,,,,,,,,,,,,,,,
6497,user_6497,34,30-39,0.0,5.87,0.0,0.0,12.23,8.09,0.0,0.0,0.0,43.68,0.0,80.52000000000001,0.0,32.08,92.31
6498,user_6498,30,30-39,0.0,131.83,0.0,302.03999999999996,2322.0900000000006,284.79999999999995,175.51,7627.84,121.28999999999999,2960.6599999999994,0.0,603.8500000000001,17.0,237.54,4845.48
6499,user_6499,49,40-49,0.0,0.0,0.0,38.01,0.0,0.0,0.0,0.0,1.39,332.58,0.0,24.449999999999996,0.0,0.0,0.0
6500,user_6500,35,30-39,0.0,0.0,0.0,196.17000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07,0.0,0.0,4.85
6501,user_6501,55,50-59,0.0,0.0,0.0,0.0,46.15,0.0,110.1,21.35,14.54,0.0,0.0,28.34,0.0,149.72,253.47
6502,user_6502,41,40-49,,,,,,,,,,,,,,,
6503,user_6503,47,40-49,0.0,0.0,5.58,55.79,175.02999999999997,16.42,34.63,0.0,0.0,210.56,0.0,19.400000000000002,0.0,30.93,0.0
6504,user_6504,31,30-39,0.0,25.98,0.0,720.55,135.63,70.07,5.99,0.0,25.0,0.0,0.0,156.4,0.0,59.790000000000006,70.21
6505,user_6505,33,30-39,0.0,104.35,22.19,0.0,197.17000000000004,9.1,184.17000000000004,33.44,53.0,255.04,0.0,235.68000000000004,0.0,374.5400000000002,164.65
6506,user_6506,44,40-49,0.0,0.0,0.0,612.3,45.480000000000004,8.2,118.24,4.24,28.520000000000003,25.78,0.0,601.86,1.79,13.799999999999999,45.83
6507,user_6507,45,40-49,0.0,0.0,0.0,0.0,9.59,0.0,39.160000000000004,0.0,0.0,67.98,0.0,13.44,0.0,0.0,52.43
6508,user_6508,24,18-29,,,,,,,,,,,,,,,
6509,user_6509,58,50-59,0.0,13.11,0.0,183.48000000000002,79.09,91.06,18.34,0.0,73.87,98.95,0.0,60.849999999999994,0.0,87.23,171.12
6510,user_6510,23,18-29,0.0,21.7,0.0,613.9,177.48999999999998,24.98,0.0,43.05,17.87,522.9399999999999,0.0,159.69,0.0,56.61,1088.35
6511,user_6511,21,18-29,,,,,,,,,,,,,,,
6512,user_6512,42,40-49,0.0,0.0,0.0,205.92999999999998,57.23,0.0,0.0,0.0,6.66,59.4,0.0,4.86,0.0,0.0,12.79
6513,user_6513,34,30-39,0.0,9.45,0.0,508.94,209.54000000000002,73.41,53.620000000000005,81.21,21.700000000000003,48.01,0.0,418.72999999999996,0.0,125.7,0.0
6514,user_6514,29,18-29,0.0,146.34,12.77,6197.090000000004,710.8299999999997,516.59,258.89,1843.7200000000003,221.29000000000002,3616.86,0.0,1503.65,123.53,337.83,1242.89
6515,user_6515,31,30-39,0.0,36.26,0.0,194.57,244.63000000000002,16.07,22.58,0.0,66.88,65.55,0.0,363.7600000000001,0.0,25.570000000000004,570.9200000000001
6516,user_6516,35,30-39,0.0,27.44,0.0,2.48,0.0,2.98,0.0,0.0,0.0,1.34,0.0,11.790000000000001,0.0,0.0,0.0
6517,user_6517,45,40-49,,,,,,,,,,,,,,,
6518,user_6518,47,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59,9.88,0.0,0.0,0.0,0.0,0.0
6519,user_6519,40,40-49,,,,,,,,,,,,,,,
6520,user_6520,33,30-39,0.0,46.5,0.0,283.02000000000004,356.87999999999977,0.0,0.0,0.0,41.7,60.0,0.0,73.14,1.68,0.0,0.0
6521,user_6521,36,30-39,0.0,0.0,0.0,72.51,5.16,1.99,0.0,0.0,148.07999999999998,24.68,0.0,61.04,0.0,0.0,4.81
6522,user_6522,32,30-39,0.0,0.0,0.0,49.989999999999995,0.0,66.04,0.0,0.0,0.0,103.84,0.0,165.42999999999998,0.0,4.1,0.0
6523,user_6523,29,18-29,0.0,0.0,0.0,124.03999999999999,1.97,21.08,0.0,0.0,64.65,207.66,0.0,64.31,0.0,101.47999999999998,0.0
6524,user_6524,64,60+,10.0,0.0,0.0,731.62,473.70000000000005,79.78,15.47,20.0,58.36,1214.66,614.38,1135.2200000000003,26.28,0.0,4039.6699999999996
6525,user_6525,48,40-49,,,,,,,,,,,,,,,
6526,user_6526,65,60+,0.0,0.0,0.0,0.0,148.81,0.0,39.4,53.870000000000005,152.34,474.97,0.0,250.13,0.0,43.77,269.45
6527,user_6527,38,30-39,0.0,6.2,3.0,172.13,726.3100000000001,57.76,34.36,0.0,0.0,284.68000000000006,0.0,462.8999999999999,0.0,2.28,143.7
6528,user_6528,30,30-39,0.0,0.0,44.26,98.83,195.82000000000002,0.0,0.0,0.0,41.3,150.54999999999998,24.26,49.96,0.0,11.91,0.0
6529,user_6529,24,18-29,0.0,0.0,0.0,653.69,1128.88,1775.42,1.5,0.0,59.46,42.84,0.0,1301.8600000000001,0.0,112.11000000000001,121.24000000000001
6530,user_6530,29,18-29,0.0,229.99,8.52,400.67999999999995,2193.7999999999993,1936.3899999999994,158.46,1635.64,51.48,82.47000000000001,0.0,814.8400000000001,11.15,128.26000000000002,236.10999999999999
6531,user_6531,33,30-39,,,,,,,,,,,,,,,
6532,user_6532,39,30-39,,,,,,,,,,,,,,,
6533,user_6533,32,30-39,0.0,0.0,0.0,604.79,61.04,32.95,0.0,0.0,400.47,1897.7,0.0,66.31,6.01,0.0,17.02
6534,user_6534,43,40-49,,,,,,,,,,,,,,,
6535,user_6535,34,30-39,0.0,0.0,0.0,203.64000000000001,0.0,0.0,0.0,0.0,0.0,11.39,0.0,1.75,0.0,0.0,0.0
6536,user_6536,49,40-49,0.0,0.0,0.0,397.31,321.03,216.56,161.11,0.0,84.1,390.86,0.0,99.53,0.0,0.0,0.0
6537,user_6537,39,30-39,0.0,98.73000000000002,0.0,792.75,1636.2300000000005,372.61,42.62,42.69,296.64,573.81,0.0,870.4,34.83,292.24999999999994,175.22000000000003
6538,user_6538,56,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.97,0.0,0.0,80.28,0.0,0.0,0.0
6539,user_6539,32,30-39,0.0,104.38,0.0,495.1599999999999,273.71,0.0,1.35,11.13,1.71,270.25,0.0,102.19999999999999,0.0,29.51,1187.72
6540,user_6540,28,18-29,0.0,46.92,0.0,152.0,1145.6199999999997,6.65,82.82000000000001,0.0,84.97,175.87,0.0,809.28,0.0,282.29,219.73000000000002
6541,user_6541,39,30-39,,,,,,,,,,,,,,,
6542,user_6542,44,40-49,0.0,0.0,0.0,69.05,85.43,4.16,2.79,0.0,12.620000000000001,18.22,0.0,57.03,0.0,0.0,195.92
6543,user_6543,22,18-29,,,,,,,,,,,,,,,
6544,user_6544,30,30-39,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6545,user_6545,22,18-29,,,,,,,,,,,,,,,
6546,user_6546,41,40-49,0.0,57.64,0.0,148.57,0.0,0.0,0.0,0.0,96.91999999999999,0.0,0.0,0.0,3.8,23.4,0.0
6547,user_6547,26,18-29,,,,,,,,,,,,,,,
6548,user_6548,24,18-29,0.0,2.13,0.0,927.9399999999998,192.26999999999998,82.92999999999999,0.0,0.0,36.0,4.25,0.0,142.60999999999996,0.0,12.670000000000002,352.3
6549,user_6549,48,40-49,0.0,0.0,0.0,229.79,177.24,142.22,0.0,0.0,0.0,247.04000000000002,0.0,16.15,0.0,0.0,237.95
6550,user_6550,36,30-39,0.0,0.0,0.0,7.95,0.0,10.34,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.4
6551,user_6551,25,18-29,0.0,25.439999999999998,0.0,525.3199999999999,121.96999999999998,231.36,0.0,0.0,42.17,736.0500000000001,0.0,312.94,0.0,79.5,82.95
6552,user_6552,49,40-49,0.0,8.35,0.0,436.42,59.599999999999994,0.0,30.08,0.0,0.0,61.54,0.0,96.26999999999998,23.61,13.28,466.83000000000015
6553,user_6553,39,30-39,,,,,,,,,,,,,,,
6554,user_6554,31,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.36,0.0,26.19,0.0,0.0,0.0
6555,user_6555,32,30-39,,,,,,,,,,,,,,,
6556,user_6556,34,30-39,0.0,0.0,0.0,0.0,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,8.17
6557,user_6557,40,40-49,,,,,,,,,,,,,,,
6558,user_6558,30,30-39,7.75,749.37,0.0,180.0,169.53,35.379999999999995,173.14999999999998,226.56,138.45,462.55,0.0,573.1200000000001,3.49,1.9,71.5
6559,user_6559,38,30-39,0.0,9.0,0.0,567.0,685.83,82.23,32.43,179.41,14.98,464.84999999999997,0.0,1297.4799999999998,0.0,217.50999999999993,58.0
6560,user_6560,25,18-29,0.0,0.0,0.0,35.34,801.9999999999997,136.2,35.87,0.0,0.0,31.29,0.0,357.49999999999994,5.94,58.95,0.0
6561,user_6561,40,40-49,0.0,0.0,0.0,12.059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.57,0.0,0.0,1530.8
6562,user_6562,35,30-39,0.0,15.22,0.0,33.28,54.059999999999995,0.0,0.0,0.0,0.0,57.68000000000001,0.0,108.80000000000001,0.0,6.44,6.65
6563,user_6563,48,40-49,0.0,0.0,0.0,315.05,386.88000000000017,190.97,7.53,0.0,97.13,5.83,0.0,158.60999999999999,0.0,10.44,80.89
6564,user_6564,38,30-39,0.0,0.0,0.0,0.0,26.31,13.97,0.0,0.0,0.0,0.0,0.0,38.93,0.0,0.0,37.15
6565,user_6565,33,30-39,,,,,,,,,,,,,,,
6566,user_6566,25,18-29,0.0,0.0,0.0,1774.7399999999998,116.21000000000002,60.879999999999995,0.0,0.0,26.98,99.51000000000002,0.0,41.66,0.0,213.1899999999999,0.0
6567,user_6567,24,18-29,1.7,0.0,0.0,0.0,212.93,8.51,21.42,0.0,32.21,8.2,0.0,108.58999999999999,0.0,318.72,49.64
6568,user_6568,23,18-29,,,,,,,,,,,,,,,
6569,user_6569,44,40-49,0.0,0.0,0.0,28.509999999999998,195.67,0.0,0.0,24.54,8.43,60.4,0.0,170.74,0.0,30.0,0.0
6570,user_6570,40,40-49,0.0,0.0,0.0,93.1,32.379999999999995,0.0,0.0,0.0,0.0,9.59,0.0,6.36,0.0,0.0,0.0
6571,user_6571,34,30-39,0.0,0.0,0.0,1243.0500000000002,76.35,0.0,139.87,0.0,0.0,23.54,0.0,1.79,0.0,35.01,349.4
6572,user_6572,34,30-39,0.0,0.0,0.0,0.0,69.65,10.0,4.84,0.0,87.6,0.0,0.0,67.09,0.0,13.45,0.0
6573,user_6573,47,40-49,0.0,264.17999999999995,31.810000000000002,21966.399999999976,373.40999999999997,1537.5800000000002,22.6,0.0,0.0,184.16000000000003,0.0,147.12,0.0,108.06999999999998,64.04
6574,user_6574,59,50-59,0.0,0.0,0.0,143.62,101.28,0.0,0.0,0.0,0.0,27.83,0.0,0.0,0.0,16.1,0.0
6575,user_6575,43,40-49,0.0,400.12000000000006,21.049999999999997,1271.1000000000001,1639.68,712.78,33.129999999999995,9.01,160.66,348.04,15.0,1140.84,19.46,1918.31,2365.9000000000005
6576,user_6576,40,40-49,0.0,19.9,0.0,361.16999999999996,34.31,80.09,94.03999999999999,11.35,0.0,74.57000000000001,0.0,118.85999999999999,0.0,7.34,2.16
6577,user_6577,42,40-49,0.0,0.0,0.0,1478.3999999999999,10.09,0.0,0.0,0.0,4.44,11.02,0.0,33.1,20.84,0.0,179.44
6578,user_6578,47,40-49,0.0,0.0,0.0,110.03,90.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,user_6579,37,30-39,0.0,33.84,54.86,2077.79,1167.0300000000002,445.42,239.27999999999997,160.47,209.25,834.9500000000003,123.01,1451.2199999999998,66.0,6.42,271.47
6580,user_6580,46,40-49,0.0,0.0,0.0,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6581,user_6581,32,30-39,0.0,11.01,0.0,855.9499999999999,162.61999999999998,20.29,66.05,0.0,164.45,262.69000000000005,0.0,579.5600000000001,96.61999999999999,33.54,28.45
6582,user_6582,29,18-29,,,,,,,,,,,,,,,
6583,user_6583,51,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27,0.0,0.0
6584,user_6584,33,30-39,,,,,,,,,,,,,,,
6585,user_6585,65,60+,0.0,0.0,0.0,43.8,438.44000000000005,55.41,81.49,33.18,95.5,237.51,7.99,402.75,41.94,119.32999999999998,716.04
6586,user_6586,28,18-29,0.0,46.03,0.0,0.0,43.57,58.12,0.0,0.0,0.0,26.38,0.0,0.0,0.0,10.51,211.51
6587,user_6587,38,30-39,0.0,12.93,0.0,3049.0500000000006,601.1600000000001,272.25,63.760000000000005,2.0,166.7,647.2800000000001,0.0,532.2600000000001,57.260000000000005,19.8,191.54000000000002
6588,user_6588,40,40-49,,,,,,,,,,,,,,,
6589,user_6589,32,30-39,0.0,0.0,0.0,0.0,505.88000000000005,0.0,40.14,0.0,0.0,4.12,0.0,24.79,0.0,44.14,22.77
6590,user_6590,32,30-39,,,,,,,,,,,,,,,
6591,user_6591,24,18-29,0.0,62.78,0.0,182.92999999999998,1132.38,1097.7199999999996,0.0,19.27,119.32,2.76,0.0,509.9600000000001,0.0,456.9599999999999,6.28
6592,user_6592,29,18-29,0.0,227.74,2.8,403.2699999999999,493.9699999999999,25.53,34.93,0.0,5.34,365.33000000000004,27.17,603.8000000000001,0.0,278.26,428.31
6593,user_6593,58,50-59,0.0,0.0,0.0,186.8,3.07,0.0,0.0,0.0,150.57,20.93,0.0,343.21,0.0,5.23,0.0
6594,user_6594,35,30-39,0.0,0.0,0.0,1.39,2.13,0.0,0.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6595,user_6595,27,18-29,0.0,8.68,0.0,1331.3299999999997,51.849999999999994,3.5,143.76,0.0,177.77999999999997,241.72000000000003,0.0,472.9200000000001,0.0,0.0,0.0
6596,user_6596,21,18-29,0.0,0.0,0.0,0.0,126.75000000000001,17.240000000000002,0.0,0.0,14.129999999999999,89.86,23.67,134.07000000000002,0.0,0.0,0.0
6597,user_6597,39,30-39,0.0,0.0,0.0,114.01999999999998,569.44,16.92,18.39,87.98,69.52,160.7,0.0,523.77,2.55,77.8,120.00999999999999
6598,user_6598,27,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0
6599,user_6599,31,30-39,0.0,82.65,0.0,224.29,557.2199999999999,141.0,98.32000000000001,22.55,58.78,289.53000000000003,0.0,890.4300000000001,0.0,199.93999999999997,572.93
6600,user_6600,44,40-49,0.0,0.0,0.0,0.0,7.95,0.0,0.0,0.0,0.75,0.0,0.0,7.5,0.0,0.0,0.0
6601,user_6601,24,18-29,0.0,0.0,0.0,157.11,403.29999999999995,0.0,3.04,0.0,16.09,35.75,133.59,17.26,0.0,12.11,0.0
6602,user_6602,27,18-29,5.5,0.0,7.64,5623.38,636.6800000000001,380.16,31.250000000000004,329.19,60.75,783.0400000000001,44.95,1765.0399999999995,0.0,315.54999999999995,36.88
6603,user_6603,30,30-39,0.0,0.0,0.0,0.0,0.0,183.64,0.0,420.78999999999996,0.0,0.0,0.0,4.03,0.0,0.0,0.0
6604,user_6604,30,30-39,3.98,0.0,0.0,159.18,217.89,12.9,0.0,0.0,2.17,62.35,0.0,228.26000000000002,0.0,144.17000000000002,217.44
6605,user_6605,30,30-39,0.0,0.0,0.0,25.52,75.58,0.0,3.32,0.0,0.0,0.0,4.54,454.3399999999999,0.0,46.510000000000005,24.42
6606,user_6606,47,40-49,0.0,0.0,0.0,78.64999999999999,263.43999999999994,120.08999999999999,57.51999999999999,1.42,42.99,208.23000000000002,8.26,1756.39,0.0,0.0,0.0
6607,user_6607,57,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
6608,user_6608,55,50-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.39
6609,user_6609,34,30-39,0.0,0.0,0.0,174.46999999999997,8.9,685.52,0.0,0.0,0.0,0.0,0.0,28.690000000000005,0.0,0.0,0.0
6610,user_6610,57,50-59,0.0,0.0,0.0,0.0,16.37,0.0,92.06000000000002,19.81,0.0,20.14,0.0,328.78999999999996,0.0,0.0,0.0
6611,user_6611,25,18-29,0.0,13.98,0.0,25.0,396.97,749.21,1.51,0.0,14.48,649.37,0.0,162.42,0.0,84.0,1284.85
6612,user_6612,31,30-39,0.0,0.0,0.0,0.85,0.0,30.65,0.0,0.0,0.0,325.82,0.0,2.57,0.0,8.63,0.0
6613,user_6613,32,30-39,0.0,0.0,0.0,3.96,0.78,24.67,0.0,0.0,0.0,0.0,0.0,0.7,0.0,14.870000000000001,0.0
6614,user_6614,26,18-29,0.0,148.04999999999998,93.74000000000001,53.71,643.7499999999998,192.98000000000002,117.25000000000001,0.0,89.78000000000003,212.15000000000003,21.48,471.98999999999984,48.57,149.92000000000004,379.74
6615,user_6615,47,40-49,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.94,0.0
6616,user_6616,37,30-39,0.0,40.94,0.0,2.13,0.0,0.0,0.0,1.76,0.0,8.719999999999999,0.0,17.32,0.0,0.0,0.0
6617,user_6617,57,50-59,,,,,,,,,,,,,,,
6618,user_6618,38,30-39,0.0,0.0,0.0,71.6,20.059999999999995,5.82,0.0,0.0,0.0,0.0,0.0,47.199999999999996,4.91,2.58,0.0
6619,user_6619,36,30-39,0.0,0.0,0.0,0.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6620,user_6620,65,60+,0.0,69.35,0.0,0.0,49.36,0.0,29.07,25.11,8.94,38.21,0.0,196.63000000000002,17.17,12.68,0.0
6621,user_6621,65,60+,0.0,0.0,103.34,0.0,696.3,113.46,190.74,114.95,43.33,154.60000000000002,0.0,96.91,0.0,174.10999999999999,1094.9899999999998
6622,user_6622,26,18-29,0.0,5.1,0.0,359.18000000000006,206.61,12.969999999999999,27.36,1.29,0.0,30.32,0.0,171.88999999999996,0.0,28.51,5.8
6623,user_6623,49,40-49,0.0,67.5,0.0,1329.8900000000003,260.71,676.03,3.04,5.0,0.0,603.11,53.87,97.44,20.66,40.379999999999995,85.00999999999999
6624,user_6624,40,40-49,0.0,0.0,0.0,81.14,18.03,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,1747.51
6625,user_6625,31,30-39,0.0,36.58,0.0,630.5099999999999,68.94,137.98,0.0,9.53,0.0,58.22,0.0,200.55999999999997,17.06,60.79,0.0
6626,user_6626,30,30-39,5.98,2.55,0.0,174.45999999999998,118.94999999999999,19.75,0.0,0.0,6.0,12.379999999999999,0.0,81.58000000000001,0.0,205.01999999999998,62.96999999999999
6627,user_6627,31,30-39,,,,,,,,,,,,,,,
6628,user_6628,44,40-49,0.0,0.0,0.0,294.72,5.7,9.15,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,185.21
6629,user_6629,34,30-39,0.0,0.0,0.0,10.33,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56
6630,user_6630,21,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.0
6631,user_6631,35,30-39,0.0,0.0,0.0,1485.62,218.88,0.0,0.0,7.64,14.46,0.0,0.0,185.19,0.0,24.33,0.0
6632,user_6632,64,60+,0.0,27.23,0.0,89.43,239.8,0.0,0.0,0.0,0.0,100.38,0.0,254.97,0.0,474.86000000000007,100.77000000000001
6633,user_6633,24,18-29,0.0,13.57,0.0,1515.0299999999997,41.15,8.68,0.0,0.0,28.93,6.57,0.0,0.0,0.0,0.0,304.6
6634,user_6634,22,18-29,0.0,38.07,0.0,1198.57,170.60999999999999,59.489999999999995,75.32,0.0,5.27,514.5299999999999,25.0,609.53,0.0,34.17,775.5600000000001
6635,user_6635,34,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0
6636,user_6636,34,30-39,0.0,8.92,0.0,134.28,31.290000000000003,38.31,54.919999999999995,0.0,166.6,70.28999999999999,62.300000000000004,113.25,0.0,9.629999999999999,0.0
6637,user_6637,24,18-29,0.0,28.43,0.0,2564.1099999999997,238.01,84.44,0.0,61.25,0.0,176.35,0.0,446.49,0.0,401.7900000000001,0.0
6638,user_6638,45,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
6639,user_6639,43,40-49,0.0,134.24,0.0,11867.879999999994,784.5200000000002,0.0,206.65000000000003,501.54,29.81,546.66,0.0,1466.14,0.0,238.14,2373.5699999999997
6640,user_6640,57,50-59,0.0,29.96,0.0,24.25,597.01,0.0,0.0,0.0,34.7,3.1,0.0,38.980000000000004,3.06,10.71,0.0
6641,user_6641,33,30-39,0.0,0.0,0.0,0.0,0.0,0.0,41.940000000000005,0.0,0.0,29.5,0.0,13.31,0.0,14.58,0.0
6642,user_6642,26,18-29,0.0,0.0,0.0,344.46999999999997,23.6,0.0,12.07,11.05,0.0,79.78999999999999,0.0,27.759999999999998,0.0,220.0,0.0
6643,user_6643,27,18-29,0.0,0.0,0.0,5912.220000000002,382.24000000000007,173.1,235.83,6.4,101.08000000000001,478.49,16.03,537.63,0.0,187.56,2199.7300000000005
