,user_settings_crypto_unlocked,plan,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,brand,southern_europe,western_europe,northern_europe ,central_eastern_europe,age
8469,0,1,1.0,1.0,0,0,0,1,0,0,59
8470,0,0,1.0,1.0,3,0,1,0,0,0,38
8471,0,1,1.0,1.0,70,0,0,1,0,0,58
8472,0,0,1.0,1.0,2,0,0,1,0,0,37
8473,0,0,1.0,1.0,8,0,0,0,0,0,35
8474,0,0,1.0,1.0,0,0,0,1,0,0,52
8475,0,0,0.0,0.0,37,0,0,1,0,0,36
8476,0,0,1.0,1.0,109,1,1,0,0,0,56
8477,1,0,1.0,1.0,4,0,0,1,0,0,28
8478,0,0,1.0,1.0,3,1,0,0,0,0,27
8479,0,0,1.0,1.0,11,0,1,0,0,0,28
8480,0,0,1.0,1.0,0,1,0,1,0,0,36
8481,0,0,1.0,1.0,34,0,0,0,0,0,58
8482,0,0,1.0,1.0,0,0,0,0,0,1,26
8483,0,0,1.0,1.0,0,1,0,0,0,1,24
8484,0,0,1.0,1.0,0,1,0,1,0,0,25
8485,0,0,1.0,1.0,14,1,0,1,0,0,52
8486,1,0,1.0,1.0,0,0,0,1,0,0,24
8487,0,0,1.0,1.0,6,0,0,1,0,0,22
8488,1,0,1.0,1.0,22,1,0,0,0,0,31
8489,0,0,1.0,1.0,29,1,1,0,0,0,23
8490,1,0,1.0,1.0,0,0,0,1,0,0,30
8491,0,0,1.0,1.0,27,0,0,0,0,1,39
8492,0,0,1.0,1.0,13,1,0,1,0,0,44
8493,0,0,1.0,1.0,135,1,0,1,0,0,31
8494,0,0,1.0,1.0,57,0,0,0,0,0,41
8495,0,0,1.0,1.0,72,0,0,1,0,0,22
8496,0,0,1.0,1.0,3,0,0,0,0,0,24
8497,0,0,1.0,1.0,0,1,0,1,0,0,34
8498,0,0,1.0,1.0,0,0,0,0,0,1,51
8499,0,0,1.0,1.0,0,0,0,1,0,0,21
8500,0,0,1.0,1.0,0,1,0,1,0,0,55
8501,0,0,1.0,1.0,5,0,0,1,0,0,20
8502,1,0,1.0,1.0,0,1,0,1,0,0,28
8503,0,0,1.0,1.0,10,0,1,0,0,0,35
8504,0,0,1.0,1.0,2,1,0,0,0,1,58
8505,0,0,1.0,0.0,0,1,0,1,0,0,42
8506,0,0,1.0,1.0,0,0,1,0,0,0,31
8507,0,0,1.0,1.0,34,0,0,0,0,0,37
8508,0,0,1.0,1.0,0,1,0,0,0,1,42
8509,0,0,1.0,1.0,0,0,0,1,0,0,50
8510,0,0,1.0,1.0,19,1,0,0,0,1,30
8511,1,0,1.0,1.0,198,1,0,1,0,0,51
8512,0,0,1.0,1.0,0,0,1,0,0,0,22
8513,0,0,1.0,1.0,74,0,0,1,0,0,31
8514,0,0,1.0,1.0,28,1,0,1,0,0,31
8515,1,1,1.0,1.0,0,1,0,1,0,0,47
8516,1,0,1.0,1.0,75,1,0,0,0,0,48
8517,0,0,1.0,0.0,0,0,0,0,0,1,29
8518,1,0,1.0,1.0,23,0,1,0,0,0,20
8519,0,0,1.0,1.0,18,0,1,0,0,0,36
8520,0,0,1.0,1.0,0,1,0,1,0,0,29
8521,0,0,1.0,1.0,0,1,0,1,0,0,37
8522,0,0,1.0,1.0,9,1,0,1,0,0,26
8523,0,0,1.0,1.0,0,0,0,0,0,1,51
8524,0,0,1.0,0.0,10,1,0,1,0,0,24
8525,0,0,1.0,1.0,2,0,0,0,0,1,23
8526,0,0,1.0,1.0,5,1,0,0,0,1,21
8527,0,0,1.0,1.0,0,0,0,1,0,0,72
8528,0,1,1.0,1.0,5,1,0,1,0,0,47
8529,0,0,1.0,1.0,0,1,1,0,0,0,64
8530,0,0,1.0,1.0,0,0,0,1,0,0,32
8531,0,0,1.0,1.0,0,0,1,0,0,0,63
8532,0,0,1.0,1.0,0,0,0,0,0,1,65
8533,0,0,1.0,1.0,0,0,0,1,0,0,28
8534,0,0,1.0,1.0,5,1,0,1,0,0,26
8535,0,0,1.0,1.0,63,1,0,0,0,1,52
8536,1,0,1.0,1.0,19,0,0,0,0,1,25
8537,0,0,1.0,1.0,41,1,0,1,0,0,22
8538,0,0,1.0,1.0,8,1,1,0,0,0,32
8539,0,0,1.0,1.0,43,0,1,0,0,0,27
8540,0,0,1.0,1.0,0,1,0,1,0,0,60
8541,0,0,1.0,1.0,0,1,0,0,0,1,41
8542,0,0,1.0,1.0,5,1,0,0,0,1,21
8543,0,0,1.0,1.0,0,1,0,1,0,0,39
8544,0,0,1.0,1.0,8,0,1,0,0,0,47
8545,0,0,1.0,1.0,4,1,0,1,0,0,37
8546,0,0,1.0,1.0,20,1,0,0,0,1,74
8547,0,0,1.0,1.0,0,0,0,1,0,0,28
8548,0,0,1.0,1.0,1,0,0,1,0,0,20
8549,0,0,1.0,1.0,38,1,0,0,0,1,43
8550,0,0,1.0,1.0,46,0,1,0,0,0,35
8551,1,0,1.0,1.0,99,0,0,0,0,1,48
8552,0,0,1.0,1.0,44,1,1,0,0,0,32
8553,1,0,1.0,1.0,10,0,1,0,0,0,25
8554,0,0,1.0,1.0,0,1,0,1,0,0,48
8555,0,0,1.0,1.0,0,1,0,1,0,0,31
8556,0,0,1.0,1.0,19,0,0,1,0,0,40
8557,0,0,1.0,1.0,6,0,0,1,0,0,57
8558,0,0,1.0,1.0,18,0,0,0,0,1,31
8559,0,0,1.0,0.0,0,1,0,1,0,0,32
8560,0,0,1.0,1.0,0,0,0,0,0,1,41
8561,0,0,1.0,1.0,0,0,0,1,0,0,56
8562,0,0,1.0,1.0,0,1,0,1,0,0,46
8563,0,0,1.0,1.0,0,1,0,1,0,0,29
8564,0,0,1.0,1.0,34,0,0,0,0,1,26
8565,1,1,1.0,1.0,112,1,0,0,0,1,44
8566,0,0,1.0,1.0,1,1,0,1,0,0,38
8567,0,0,1.0,1.0,0,0,1,0,0,0,20
8568,0,1,1.0,1.0,0,1,0,1,0,0,31
8569,0,0,1.0,1.0,0,1,0,1,0,0,40
8570,0,0,1.0,1.0,81,1,0,0,0,1,44
8571,0,0,1.0,1.0,0,0,0,0,0,1,35
8572,1,1,1.0,1.0,39,0,0,0,0,1,39
8573,0,0,1.0,1.0,66,0,0,0,0,1,39
8574,0,0,1.0,1.0,43,1,0,1,0,0,27
8575,0,0,1.0,1.0,0,1,0,0,0,1,31
8576,0,0,1.0,1.0,13,0,0,1,0,0,34
8577,0,0,0.0,1.0,17,1,0,1,0,0,33
8578,0,0,1.0,1.0,22,1,1,0,0,0,20
8579,0,0,1.0,1.0,66,1,0,1,0,0,40
8580,0,0,1.0,1.0,182,1,0,1,0,0,28
8581,0,0,1.0,1.0,1,0,0,0,0,1,34
8582,0,0,1.0,1.0,0,0,0,1,0,0,25
8583,0,0,1.0,1.0,57,1,0,0,0,0,34
8584,0,0,1.0,1.0,37,0,0,1,0,0,37
8585,0,0,1.0,0.0,39,1,0,1,0,0,27
8586,0,0,1.0,1.0,0,1,0,1,0,0,36
8587,0,0,1.0,1.0,0,0,1,0,0,0,30
8588,1,0,1.0,1.0,2,0,0,1,0,0,40
8589,0,0,1.0,1.0,1,1,0,1,0,0,72
8590,1,0,1.0,1.0,14,0,0,0,0,1,27
8591,0,0,1.0,1.0,38,0,1,0,0,0,22
8592,0,0,1.0,0.0,10,1,0,1,0,0,29
8593,1,0,1.0,1.0,2,0,0,0,0,0,28
8594,0,0,1.0,1.0,91,1,1,0,0,0,31
8595,0,0,1.0,1.0,242,1,1,0,0,0,49
8596,0,0,1.0,1.0,0,0,0,0,0,1,46
8597,0,0,1.0,1.0,0,0,0,0,0,1,28
8598,0,0,1.0,1.0,0,1,0,1,0,0,43
8599,1,1,1.0,1.0,3,1,0,1,0,0,49
8600,1,1,1.0,1.0,4,1,1,0,0,0,53
8601,1,0,1.0,1.0,0,0,0,0,0,1,26
8602,0,0,1.0,1.0,0,0,0,1,0,0,23
8603,0,0,1.0,1.0,0,0,0,1,0,0,36
8604,0,0,1.0,0.0,77,1,0,0,0,1,37
8605,0,0,1.0,1.0,0,1,0,1,0,0,61
8606,1,0,1.0,1.0,90,0,1,0,0,0,36
8607,0,0,1.0,1.0,0,0,0,0,0,1,41
8608,0,0,1.0,1.0,0,0,0,1,0,0,36
8609,0,0,1.0,1.0,2,0,0,1,0,0,29
8610,1,0,1.0,1.0,0,0,0,0,0,1,28
8611,0,0,1.0,1.0,16,0,1,0,0,0,25
8612,0,0,1.0,0.0,60,1,1,0,0,0,26
8613,1,0,1.0,1.0,12,0,0,0,0,1,31
8614,0,0,1.0,1.0,8,1,0,1,0,0,23
8615,0,0,1.0,1.0,47,0,0,1,0,0,29
8616,0,0,1.0,1.0,0,0,0,0,0,1,29
8617,0,0,1.0,1.0,0,0,0,1,0,0,62
8618,0,0,1.0,1.0,42,0,0,0,0,1,31
8619,0,0,1.0,1.0,44,1,0,0,0,1,34
8620,0,0,1.0,1.0,0,1,1,0,0,0,42
8621,0,0,1.0,1.0,7,0,0,1,0,0,31
8622,1,0,0.0,0.0,13,0,0,0,0,1,32
8623,0,0,1.0,1.0,0,0,0,1,0,0,64
8624,0,0,1.0,1.0,7,1,0,0,0,1,30
8625,1,0,1.0,1.0,0,0,0,1,0,0,42
8626,1,0,1.0,1.0,24,0,0,1,0,0,31
8627,0,0,1.0,1.0,0,0,0,0,0,1,31
8628,0,0,1.0,1.0,0,1,0,1,0,0,25
8629,0,0,1.0,1.0,48,1,0,1,0,0,43
8630,0,0,1.0,1.0,1,0,0,1,0,0,35
8631,0,0,1.0,1.0,0,1,0,1,0,0,41
8632,0,0,1.0,1.0,3,1,0,1,0,0,36
8633,0,0,1.0,1.0,0,0,0,0,0,1,25
8634,1,1,0.0,0.0,30,1,0,1,0,0,29
8635,1,0,1.0,1.0,9,0,0,1,0,0,29
8636,0,0,1.0,1.0,0,1,0,1,0,0,40
8637,0,0,1.0,1.0,23,0,0,1,0,0,41
8638,0,0,1.0,1.0,73,1,0,1,0,0,70
8639,0,0,1.0,1.0,12,1,0,1,0,0,29
8640,0,0,1.0,1.0,1,0,0,0,0,0,51
8641,1,0,1.0,1.0,15,1,0,1,0,0,43
8642,0,0,1.0,1.0,0,1,0,1,0,0,27
8643,0,0,1.0,1.0,0,0,0,1,0,0,49
8644,0,0,0.0,0.0,0,0,0,0,0,1,37
8645,0,0,1.0,1.0,0,1,0,1,0,0,64
8646,0,0,1.0,1.0,0,0,1,0,0,0,37
8647,0,0,1.0,1.0,25,1,0,1,0,0,56
8648,0,0,1.0,1.0,2,1,0,1,0,0,36
8649,0,0,1.0,1.0,125,0,0,0,0,1,35
8650,0,0,1.0,1.0,15,1,1,0,0,0,31
8651,1,0,1.0,1.0,3,0,0,1,0,0,28
8652,0,1,0.0,0.0,5,0,0,1,0,0,48
8653,0,0,1.0,1.0,16,1,0,1,0,0,27
8654,0,0,0.0,1.0,0,1,0,1,0,0,34
8655,0,0,1.0,1.0,0,1,0,0,0,1,35
8656,0,0,1.0,1.0,158,1,1,0,0,0,35
8657,0,0,0.0,1.0,5,1,0,0,0,0,27
8658,0,1,1.0,1.0,31,1,0,1,0,0,57
8659,0,0,1.0,1.0,9,0,0,0,0,0,44
8660,0,1,1.0,1.0,7,1,0,1,0,0,61
8661,0,0,1.0,1.0,6,0,0,0,0,1,36
8662,0,0,1.0,1.0,0,0,1,0,0,0,36
8663,0,0,1.0,1.0,17,0,0,1,0,0,23
8664,0,0,1.0,1.0,4,0,0,1,0,0,22
8665,0,0,1.0,1.0,0,0,0,1,0,0,36
8666,0,0,1.0,1.0,5,1,0,0,0,1,61
8667,0,0,1.0,0.0,0,1,0,0,0,1,33
8668,0,0,1.0,1.0,40,0,1,0,0,0,77
8669,1,0,0.0,0.0,10,1,1,0,0,0,30
8670,1,1,1.0,1.0,0,1,0,0,0,1,42
8671,0,0,1.0,0.0,1,1,0,0,0,1,21
8672,0,0,1.0,1.0,12,0,0,0,0,1,32
8673,0,0,0.0,0.0,2,1,0,1,0,0,26
8674,1,0,1.0,1.0,7,1,0,0,0,1,49
8675,1,0,0.0,1.0,4,0,0,1,0,0,31
8676,0,0,1.0,1.0,5,1,0,0,0,0,41
8677,0,0,1.0,1.0,10,0,0,0,0,1,27
8678,0,0,1.0,1.0,0,0,1,0,0,0,41
8679,0,0,0.0,1.0,0,1,0,1,0,0,27
8680,0,1,1.0,1.0,16,1,0,1,0,0,27
8681,0,0,1.0,1.0,0,0,0,1,0,0,37
8682,1,0,0.0,0.0,18,1,0,1,0,0,35
8683,0,0,1.0,1.0,0,1,0,1,0,0,41
8684,0,0,0.0,0.0,0,1,0,1,0,0,50
8685,0,0,1.0,1.0,0,0,0,0,0,1,37
8686,0,0,1.0,0.0,0,0,0,1,0,0,34
8687,0,0,1.0,1.0,0,0,0,0,0,1,53
8688,0,1,1.0,1.0,49,0,0,0,0,0,32
8689,0,0,1.0,0.0,47,0,0,0,0,0,26
8690,0,0,1.0,1.0,1,0,0,1,0,0,32
8691,1,0,0.0,0.0,47,0,1,0,0,0,34
8692,1,0,1.0,1.0,0,0,0,1,0,0,31
8693,0,0,1.0,1.0,65,1,0,1,0,0,25
8694,0,0,1.0,1.0,3,0,1,0,0,0,40
8695,0,0,1.0,1.0,0,0,0,1,0,0,64
8696,0,0,1.0,1.0,0,1,0,1,0,0,30
8697,0,0,1.0,1.0,58,1,0,1,0,0,36
8698,0,0,1.0,1.0,5,1,1,0,0,0,46
8699,0,0,1.0,0.0,0,1,0,0,0,1,32
8700,0,0,1.0,1.0,0,1,0,1,0,0,34
8701,0,0,1.0,1.0,23,1,0,1,0,0,43
8702,1,0,1.0,1.0,2,0,0,1,0,0,24
8703,0,0,1.0,1.0,14,1,0,1,0,0,43
8704,0,0,1.0,1.0,0,1,1,0,0,0,32
8705,0,0,1.0,1.0,0,0,1,0,0,0,42
8706,1,0,1.0,1.0,1,0,0,1,0,0,40
8707,0,0,1.0,1.0,0,0,0,0,0,0,29
8708,0,0,1.0,1.0,38,0,0,0,0,1,36
8709,0,0,1.0,0.0,34,0,0,0,0,1,32
8710,0,0,1.0,1.0,9,0,0,1,0,0,39
8711,0,0,1.0,1.0,0,1,0,1,0,0,48
8712,0,0,1.0,1.0,0,1,0,1,0,0,49
8713,0,0,1.0,1.0,15,1,0,1,0,0,41
8714,1,1,1.0,1.0,93,1,0,1,0,0,40
8715,0,0,1.0,1.0,45,1,0,0,0,1,29
8716,1,0,1.0,1.0,9,0,0,0,0,1,24
8717,0,0,1.0,1.0,44,1,0,1,0,0,32
8718,1,0,1.0,0.0,23,0,0,1,0,0,25
8719,0,0,1.0,1.0,0,1,0,0,0,1,32
8720,0,0,1.0,1.0,36,0,0,0,0,1,30
8721,0,0,1.0,1.0,0,1,0,1,0,0,25
8722,0,0,1.0,1.0,11,1,0,1,0,0,47
8723,0,0,0.0,0.0,0,1,0,1,0,0,39
8724,0,0,1.0,0.0,1,1,0,1,0,0,37
8725,0,0,1.0,1.0,3,1,0,1,0,0,26
8726,1,0,1.0,1.0,4,0,1,0,0,0,52
8727,0,0,1.0,1.0,92,0,0,0,0,1,36
8728,0,0,1.0,1.0,1,1,0,1,0,0,54
8729,0,0,1.0,1.0,21,1,0,1,0,0,48
8730,0,0,1.0,1.0,0,1,0,1,0,0,21
8731,1,0,1.0,1.0,58,1,0,1,0,0,25
8732,0,0,1.0,1.0,44,1,0,1,0,0,37
8733,0,0,1.0,1.0,0,1,1,0,0,0,55
8734,0,0,1.0,1.0,12,1,1,0,0,0,25
8735,0,0,1.0,1.0,19,1,0,1,0,0,43
8736,0,0,1.0,1.0,99,0,0,0,0,0,41
8737,0,0,1.0,1.0,37,1,0,0,0,0,32
8738,0,0,1.0,1.0,52,1,0,1,0,0,59
8739,1,0,1.0,1.0,7,0,0,0,0,1,26
8740,0,0,1.0,1.0,75,1,0,1,0,0,37
8741,0,0,1.0,1.0,0,1,0,1,0,0,28
8742,0,0,1.0,1.0,0,1,0,1,0,0,32
8743,0,0,1.0,1.0,127,1,1,0,0,0,29
8744,0,0,1.0,1.0,0,1,0,0,0,1,47
8745,0,0,1.0,0.0,0,1,0,1,0,0,36
8746,0,0,0.0,0.0,0,0,0,1,0,0,35
8747,0,0,1.0,1.0,0,1,0,1,0,0,47
8748,0,0,1.0,1.0,0,0,0,0,0,1,28
8749,1,0,1.0,1.0,13,0,1,0,0,0,39
8750,1,0,1.0,1.0,6,1,0,1,0,0,26
8751,0,0,1.0,1.0,23,0,0,0,0,1,37
8752,1,1,0.0,0.0,22,0,0,0,0,1,32
8753,0,0,1.0,0.0,24,1,1,0,0,0,24
8754,0,0,1.0,1.0,0,1,0,1,0,0,55
8755,0,0,1.0,1.0,0,1,0,1,0,0,27
8756,0,0,1.0,1.0,0,0,0,1,0,0,56
8757,1,0,1.0,1.0,11,0,1,0,0,0,29
8758,0,0,0.0,1.0,0,1,0,1,0,0,47
8759,0,0,1.0,0.0,0,1,1,0,0,0,41
8760,1,1,1.0,1.0,0,1,0,1,0,0,25
8761,1,0,1.0,1.0,0,0,0,1,0,0,22
8762,0,0,1.0,1.0,1,0,0,1,0,0,28
8763,0,0,1.0,1.0,103,0,0,0,0,1,53
8764,0,0,1.0,1.0,14,0,0,0,0,1,42
8765,1,1,1.0,0.0,21,1,0,1,0,0,35
8766,1,0,1.0,1.0,0,1,0,1,0,0,37
8767,0,0,1.0,1.0,0,0,0,1,0,0,43
8768,0,0,1.0,1.0,0,1,0,1,0,0,39
8769,0,0,1.0,1.0,0,1,0,0,0,0,25
8770,0,0,1.0,1.0,10,0,1,0,0,0,30
8771,0,0,1.0,1.0,670,1,1,0,0,0,37
8772,0,0,1.0,1.0,0,0,0,0,0,1,43
8773,0,1,1.0,1.0,23,0,0,0,0,1,53
8774,0,0,1.0,1.0,0,0,0,1,0,0,37
8775,0,0,1.0,1.0,10,0,0,0,0,1,19
8776,1,1,1.0,0.0,9,1,0,1,0,0,25
8777,0,0,1.0,1.0,0,0,0,1,0,0,28
8778,0,0,1.0,1.0,2,1,1,0,0,0,33
8779,1,1,1.0,1.0,10,1,0,0,0,0,30
8780,0,0,1.0,1.0,14,0,0,0,0,1,28
8781,0,1,1.0,1.0,72,0,0,1,0,0,29
8782,1,0,1.0,1.0,0,0,0,0,0,1,40
8783,0,0,1.0,1.0,10,0,0,1,0,0,66
8784,0,0,1.0,1.0,10,1,0,1,0,0,46
8785,0,0,1.0,1.0,8,1,0,1,0,0,42
8786,0,0,1.0,1.0,3,1,0,0,0,0,35
8787,1,0,1.0,1.0,49,1,0,0,0,1,38
8788,0,0,1.0,1.0,11,1,0,0,0,0,21
8789,0,0,1.0,1.0,0,1,1,0,0,0,29
8790,0,0,1.0,1.0,6,1,0,1,0,0,31
8791,0,0,1.0,1.0,0,0,1,0,0,0,36
8792,1,0,0.0,1.0,0,0,0,0,0,1,44
8793,0,0,1.0,1.0,63,1,0,1,0,0,35
8794,0,0,1.0,1.0,5,0,0,0,0,1,48
8795,0,0,1.0,1.0,5,1,0,0,0,1,36
8796,0,0,1.0,1.0,33,1,0,0,0,1,34
8797,0,0,1.0,1.0,1,0,0,1,0,0,50
8798,0,0,1.0,0.0,0,1,1,0,0,0,48
8799,0,0,1.0,1.0,0,0,0,0,0,1,64
8800,0,0,1.0,0.0,0,1,0,1,0,0,38
8801,1,0,1.0,1.0,27,1,0,1,0,0,53
8802,0,0,1.0,1.0,7,1,0,1,0,0,30
8803,0,0,1.0,1.0,6,1,0,1,0,0,25
8804,0,0,1.0,1.0,0,1,0,1,0,0,33
8805,0,0,1.0,1.0,0,0,1,0,0,0,34
8806,0,0,1.0,1.0,3,1,0,1,0,0,50
8807,0,0,1.0,1.0,10,0,0,0,0,1,31
8808,0,1,1.0,1.0,27,0,0,1,0,0,56
8809,0,0,1.0,1.0,1,0,0,1,0,0,39
8810,0,0,1.0,1.0,0,0,0,1,0,0,32
8811,1,0,1.0,1.0,10,1,0,1,0,0,50
8812,1,0,1.0,1.0,1,1,0,1,0,0,25
8813,0,0,1.0,0.0,0,1,0,1,0,0,40
8814,0,0,1.0,1.0,134,0,0,1,0,0,30
8815,0,0,1.0,0.0,0,1,0,0,0,1,29
8816,0,0,1.0,1.0,55,0,0,0,0,1,36
8817,0,0,1.0,1.0,0,0,0,1,0,0,35
8818,0,0,1.0,0.0,16,1,1,0,0,0,23
8819,0,0,1.0,1.0,25,0,0,0,0,1,28
8820,0,0,1.0,1.0,4,0,1,0,0,0,28
8821,0,0,1.0,1.0,0,0,0,0,0,1,47
8822,0,0,1.0,1.0,0,1,0,1,0,0,33
8823,0,0,1.0,0.0,0,1,0,1,0,0,21
8824,0,0,1.0,1.0,0,1,0,1,0,0,47
8825,1,1,1.0,1.0,25,1,0,1,0,0,31
8826,0,0,1.0,1.0,38,0,1,0,0,0,24
8827,0,0,1.0,1.0,0,0,0,1,0,0,28
8828,0,0,1.0,1.0,49,1,1,0,0,0,26
8829,0,0,1.0,1.0,44,0,0,0,0,1,38
8830,0,0,1.0,0.0,37,1,0,1,0,0,60
8831,0,0,1.0,1.0,5,0,0,1,0,0,38
8832,1,1,1.0,1.0,8,0,0,1,0,0,25
8833,0,1,1.0,1.0,76,1,0,1,0,0,54
8834,0,0,1.0,1.0,33,0,0,0,0,1,37
8835,0,0,1.0,1.0,0,0,1,0,0,0,34
8836,0,0,0.0,0.0,16,0,0,1,0,0,32
8837,0,0,1.0,1.0,31,0,0,0,0,1,30
8838,1,0,1.0,1.0,58,1,0,0,0,1,34
8839,0,0,1.0,1.0,0,1,0,1,0,0,45
8840,0,0,1.0,1.0,25,1,0,1,0,0,24
8841,0,0,1.0,1.0,0,0,0,0,0,1,34
8842,0,0,1.0,1.0,11,1,0,0,0,1,48
8843,0,0,1.0,1.0,0,1,0,1,0,0,21
8844,0,0,1.0,1.0,0,0,1,0,0,0,24
8845,0,0,0.0,1.0,7,1,0,0,0,1,33
8846,0,0,1.0,1.0,67,0,0,1,0,0,33
8847,0,0,1.0,1.0,8,0,0,1,0,0,25
8848,0,0,1.0,1.0,2,1,0,1,0,0,29
8849,0,0,1.0,1.0,0,1,0,1,0,0,75
8850,1,0,1.0,1.0,12,0,0,0,0,1,31
8851,0,0,1.0,1.0,12,1,0,0,0,1,24
8852,0,0,1.0,1.0,9,0,0,1,0,0,34
8853,0,0,1.0,1.0,9,1,0,0,0,1,63
8854,0,0,1.0,1.0,12,0,0,1,0,0,26
8855,0,0,1.0,1.0,0,1,0,1,0,0,36
8856,1,1,1.0,1.0,0,0,0,0,0,0,45
8857,0,0,1.0,1.0,27,1,0,0,0,0,58
8858,1,0,1.0,1.0,7,0,0,0,0,1,34
8859,0,0,1.0,1.0,11,0,0,1,0,0,34
8860,0,0,1.0,1.0,0,0,0,0,0,0,30
8861,1,0,1.0,1.0,49,0,1,0,0,0,27
8862,0,0,1.0,1.0,0,0,1,0,0,0,24
8863,0,0,1.0,1.0,64,0,1,0,0,0,65
8864,0,0,1.0,1.0,20,0,0,0,0,1,51
8865,0,0,1.0,1.0,7,0,0,1,0,0,26
8866,0,1,1.0,1.0,0,1,1,0,0,0,49
8867,0,0,1.0,1.0,0,1,0,1,0,0,57
8868,0,0,1.0,1.0,2,1,0,1,0,0,74
8869,0,0,1.0,1.0,1,0,0,0,0,1,36
8870,0,0,1.0,1.0,2,1,1,0,0,0,21
8871,1,0,1.0,1.0,0,1,0,1,0,0,33
8872,0,0,1.0,1.0,34,0,0,0,0,1,27
8873,0,0,1.0,1.0,0,1,0,0,0,1,20
8874,0,0,1.0,1.0,0,1,0,0,0,0,75
8875,0,0,1.0,1.0,0,0,0,1,0,0,34
8876,1,0,1.0,1.0,34,0,0,0,0,1,32
8877,0,0,1.0,1.0,0,1,0,0,0,1,31
8878,0,0,1.0,1.0,0,0,0,0,0,1,28
8879,1,1,1.0,1.0,14,0,1,0,0,0,44
8880,0,1,1.0,1.0,9,1,0,1,0,0,27
8881,0,0,1.0,1.0,0,0,0,0,0,1,25
8882,0,0,1.0,1.0,0,0,0,0,0,0,24
8883,1,0,1.0,1.0,22,0,0,0,0,1,29
8884,1,1,1.0,1.0,73,0,0,1,0,0,29
8885,0,0,1.0,1.0,1,0,0,1,0,0,42
8886,0,0,1.0,1.0,4,0,1,0,0,0,30
8887,0,0,1.0,1.0,0,0,0,0,0,1,29
8888,0,0,0.0,1.0,9,0,0,1,0,0,36
8889,0,0,1.0,1.0,15,0,0,0,0,1,30
8890,0,0,1.0,1.0,3,1,0,1,0,0,30
8891,0,1,1.0,0.0,1,0,0,1,0,0,31
8892,0,0,1.0,1.0,0,1,0,1,0,0,29
8893,0,0,1.0,1.0,0,1,1,0,0,0,34
8894,0,0,1.0,1.0,2,0,0,1,0,0,37
8895,0,0,1.0,1.0,3,0,0,1,0,0,33
8896,1,0,1.0,1.0,41,1,1,0,0,0,32
8897,0,0,1.0,1.0,0,1,0,1,0,0,30
8898,0,0,1.0,1.0,18,1,0,1,0,0,37
8899,0,0,1.0,1.0,7,1,0,1,0,0,26
8900,0,0,1.0,1.0,0,1,0,1,0,0,60
8901,0,0,1.0,1.0,16,1,0,1,0,0,42
8902,0,0,1.0,1.0,8,1,0,1,0,0,41
8903,0,0,1.0,1.0,0,1,0,1,0,0,32
8904,1,0,1.0,1.0,1,0,0,0,0,0,33
8905,0,0,1.0,1.0,0,1,0,1,0,0,53
8906,0,0,1.0,1.0,16,0,0,0,0,1,27
8907,0,0,1.0,0.0,0,0,1,0,0,0,37
8908,0,0,1.0,1.0,6,0,1,0,0,0,22
8909,0,0,1.0,1.0,0,1,0,1,0,0,30
8910,1,0,1.0,1.0,0,1,0,1,0,0,44
8911,1,0,1.0,1.0,35,0,0,1,0,0,28
8912,0,0,1.0,0.0,0,1,0,1,0,0,22
8913,0,1,1.0,1.0,39,0,0,0,0,1,42
8914,0,0,1.0,0.0,0,0,0,1,0,0,28
8915,0,0,1.0,1.0,7,1,0,1,0,0,27
8916,0,0,1.0,1.0,14,0,0,1,0,0,42
8917,0,0,1.0,1.0,0,0,0,0,0,0,29
8918,0,0,1.0,1.0,3,1,0,1,0,0,60
8919,0,0,1.0,0.0,75,1,0,1,0,0,27
8920,0,0,1.0,1.0,5,0,0,1,0,0,24
8921,0,0,1.0,1.0,0,0,0,1,0,0,48
8922,0,0,1.0,1.0,59,1,1,0,0,0,23
8923,0,0,1.0,1.0,3,1,0,1,0,0,35
8924,0,0,1.0,1.0,0,0,0,1,0,0,35
8925,0,0,1.0,1.0,0,1,0,1,0,0,47
8926,0,0,0.0,1.0,0,0,0,1,0,0,77
8927,0,0,1.0,0.0,21,1,0,1,0,0,51
8928,0,0,1.0,1.0,1,0,0,1,0,0,23
8929,0,0,1.0,1.0,0,0,1,0,0,0,47
8930,0,0,1.0,1.0,0,1,0,1,0,0,59
8931,0,0,1.0,0.0,0,0,0,0,0,0,28
8932,0,0,1.0,1.0,62,0,0,1,0,0,29
8933,0,0,1.0,1.0,0,0,0,1,0,0,66
8934,0,0,1.0,1.0,3,1,0,0,0,0,31
8935,0,0,1.0,1.0,0,1,1,0,0,0,27
8936,0,0,1.0,1.0,16,1,0,1,0,0,27
8937,0,0,1.0,1.0,0,1,0,1,0,0,54
8938,0,0,1.0,1.0,8,1,0,1,0,0,40
8939,0,0,1.0,1.0,0,1,0,1,0,0,50
8940,0,0,1.0,1.0,6,1,0,1,0,0,33
8941,0,0,1.0,1.0,276,1,0,1,0,0,26
8942,0,0,1.0,1.0,19,1,1,0,0,0,44
8943,0,0,1.0,1.0,72,0,0,0,0,1,25
8944,0,0,1.0,1.0,17,0,0,0,0,1,30
8945,0,0,1.0,1.0,0,1,0,1,0,0,21
8946,0,0,1.0,1.0,10,1,0,1,0,0,27
8947,0,0,1.0,1.0,37,0,0,1,0,0,37
