user_id,charity,culture,education,flat fee,food,fun,health,house,other,shopping,sports,supermarket,tech,transportation,travel
user_22,0,1,17,0,15,1,1,0,0,7,0,2,0,0,0
user_220,0,0,0,1,4,1,0,0,0,1,0,0,0,1,1
user_2200,1,0,0,1,2,2,2,2,0,8,0,9,1,1,4
user_2201,0,1,0,0,12,4,1,1,0,6,0,8,2,2,7
user_2202,0,3,0,1,37,4,3,0,3,2,0,52,0,9,2
user_2203,0,0,0,16,8,0,0,0,1,7,0,15,0,8,8
user_2204,0,14,0,11,125,37,12,8,14,17,0,96,1,34,3
user_2205,0,3,0,44,63,19,36,7,8,56,0,77,1,31,1
user_2206,0,0,0,24,15,17,3,4,2,20,0,58,0,5,0
user_2207,0,0,0,5,5,0,0,2,0,14,0,14,0,1,0
user_2209,0,0,0,10,3,1,0,0,1,2,0,0,0,0,0
user_221,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
user_2212,0,0,1,2,19,2,2,0,1,2,0,6,0,9,39
user_2213,0,0,0,4,12,1,0,0,0,0,0,5,0,0,1
user_2215,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
user_2216,0,2,0,3,74,10,5,0,7,3,0,7,0,5,11
user_2217,0,6,0,63,319,15,6,0,5,21,2,32,0,62,17
user_2218,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
user_2219,0,0,0,3,0,1,4,0,1,1,0,62,1,5,7
user_222,0,16,1,11,122,43,10,4,13,23,2,31,1,89,44
user_2220,0,0,0,12,15,3,1,0,1,2,0,24,0,3,5
user_2221,0,0,0,21,1,0,0,1,0,2,0,8,0,0,0
user_2223,0,0,0,0,1,0,0,0,1,1,0,3,0,11,4
user_2224,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
user_2225,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
user_2226,0,0,0,2,1,0,1,2,1,14,0,2,0,0,2
user_2227,0,1,0,22,25,6,3,0,4,2,0,18,0,2,13
user_223,0,0,0,0,1,0,0,2,4,4,0,4,0,0,0
user_2230,4,4,0,26,54,33,15,0,7,20,0,81,7,6,8
user_2231,0,1,0,6,15,0,0,0,0,0,0,3,0,0,2
user_2232,0,0,0,1,6,0,2,0,0,0,0,10,0,2,8
user_2233,0,3,0,2,38,72,6,2,5,11,3,45,0,19,6
user_2234,0,0,0,9,0,0,0,0,1,2,0,3,0,2,0
user_2235,0,0,1,0,14,0,3,1,4,5,0,2,1,3,0
user_2236,0,1,0,0,8,0,0,0,2,1,0,3,0,8,0
user_2237,0,0,0,0,7,2,1,0,0,0,0,14,0,1,1
user_2238,0,143,0,17,0,5,2,2,16,8,0,84,2,2,0
user_2239,0,0,0,6,4,2,2,0,0,6,0,10,0,24,11
user_224,0,0,0,4,36,8,5,1,5,32,0,36,0,13,10
user_2240,0,0,0,0,4,0,1,0,2,2,0,9,0,2,0
user_2242,0,1,0,1,16,1,2,0,4,9,0,35,0,80,0
user_2244,1,3,0,55,125,21,8,1,16,8,0,106,0,67,81
user_2245,0,1,0,0,16,0,0,1,0,3,0,14,0,7,0
user_2246,0,0,0,20,45,24,0,0,5,5,0,58,0,19,1
user_2248,0,0,0,1,37,0,0,1,6,2,0,13,1,22,3
user_225,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
user_2250,1,11,0,22,137,15,16,9,9,31,0,178,3,36,10
user_2251,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
user_2252,0,0,0,2,7,0,0,1,0,2,0,11,0,0,0
user_2253,1,0,1,0,3,0,0,1,0,0,0,1,0,3,0
user_2254,0,8,0,12,66,47,7,3,1,20,0,104,0,19,9
user_2255,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
user_2257,0,2,0,4,16,0,0,0,0,2,0,3,0,1,0
user_2258,2,1,0,5,8,1,0,0,0,7,0,4,0,8,11
user_226,0,0,0,5,20,6,0,0,1,10,0,16,2,7,6
user_2262,0,0,0,6,29,1,2,0,1,2,0,25,0,0,7
user_2263,0,0,0,23,27,2,4,0,4,2,0,6,0,6,5
user_2265,0,0,1,5,1,3,0,0,6,4,0,18,0,7,1
user_2266,0,1,0,0,34,0,3,1,1,0,0,35,0,5,2
user_2267,0,2,1,5,22,46,9,10,12,13,0,41,0,9,8
user_2269,1,5,1,5,175,11,10,3,9,11,1,62,3,52,2
user_227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
user_2270,0,0,0,4,36,5,1,0,0,35,3,8,0,27,1
user_2272,1,0,1,3,11,1,1,4,1,5,0,24,0,6,1
user_2274,0,0,0,1,40,12,0,0,0,4,0,13,0,0,1
user_2275,0,2,0,5,15,22,1,0,1,2,0,8,0,0,4
user_2277,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
user_2278,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
user_2279,0,0,0,33,4,18,1,0,0,3,0,22,0,0,0
user_228,0,1,0,3,8,0,0,2,0,0,0,17,0,5,4
user_2280,0,0,0,70,66,18,0,4,27,11,0,12,2,413,16
user_2281,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
user_2282,0,24,0,31,135,32,3,1,14,8,0,92,0,41,12
user_2283,0,0,0,0,1,1,1,0,1,2,0,2,2,3,1
user_2284,0,0,1,6,11,0,1,1,3,3,0,23,0,2,7
user_2285,0,0,0,9,52,2,1,1,7,4,0,21,0,9,4
user_2286,0,1,0,0,33,6,1,0,4,16,0,11,0,0,0
user_2288,0,0,0,8,32,1,5,0,0,13,0,13,0,1,15
user_2289,0,0,1,31,10,6,0,1,1,6,0,3,0,49,13
user_229,0,1,0,18,21,1,2,0,2,1,0,10,0,1,0
user_2290,0,0,0,12,4,0,1,2,1,2,1,22,0,1,1
user_2291,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
user_2292,0,0,1,3,6,0,0,0,0,5,0,2,0,0,0
user_2293,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0
user_2294,0,0,0,0,3,0,9,2,0,17,0,19,0,0,0
user_2295,0,1,0,1,13,2,0,0,1,2,0,0,0,1,6
user_2296,0,6,0,4,45,17,12,0,18,38,0,64,0,66,1
user_2297,0,0,0,22,1,0,0,0,0,0,0,3,0,0,0
user_2298,0,2,0,3,2,0,0,0,0,2,0,0,0,5,2
user_2299,0,2,0,12,87,7,4,0,2,2,0,35,1,6,3
user_23,0,1,0,67,60,2,2,4,3,9,2,15,0,6,2
user_230,0,2,0,6,47,20,4,1,5,15,2,56,0,27,6
user_2300,0,0,0,4,5,0,0,0,1,0,0,1,0,5,0
user_2302,0,3,0,36,60,4,0,0,0,9,1,88,0,71,4
user_2303,0,3,0,11,21,6,0,0,0,3,0,4,0,12,2
user_2304,0,0,0,2,13,5,1,0,3,2,0,5,1,0,2
user_2307,0,2,0,0,8,0,0,0,1,2,0,5,0,11,8
user_2308,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
user_2309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_231,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
user_2310,0,3,0,2,34,12,1,0,1,4,0,4,0,23,10
user_2311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
user_2312,0,0,0,4,8,5,2,0,4,7,0,19,1,0,3
user_2313,0,1,0,2,3,0,1,1,0,1,0,4,0,1,4
user_2314,0,4,0,1,0,5,1,0,0,2,0,1,0,0,0
user_2315,0,0,0,0,7,0,1,0,0,0,0,5,0,0,0
user_2316,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
user_2317,0,1,0,2,13,4,2,0,1,0,0,10,0,8,1
user_2318,0,0,0,1,39,69,0,0,3,1,8,57,0,3,2
user_2319,0,0,0,0,7,0,0,0,1,1,0,1,0,0,0
user_2321,0,0,0,0,25,0,0,0,0,2,0,12,0,25,0
user_2322,0,4,188,22,104,3,16,34,1,19,3,132,2,2,2
user_2324,0,0,0,4,1,0,0,0,0,1,0,3,0,0,0
user_2325,0,1,0,1,5,0,1,0,0,0,0,2,0,2,0
user_2326,0,1,0,17,23,2,0,1,7,1,1,22,0,2,7
user_2327,0,0,0,6,1,0,4,0,1,10,0,0,0,1,1
user_2328,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0
user_233,0,1,0,0,15,1,1,0,13,8,0,9,0,2,1
user_2331,0,1,0,1,3,0,0,0,3,13,2,3,0,0,0
user_2332,0,1,0,24,35,14,1,1,8,13,0,29,0,7,20
user_2333,0,0,0,0,3,0,0,0,0,1,0,2,0,1,0
user_2337,0,0,0,12,0,1,0,0,0,2,1,5,0,0,0
user_2338,0,0,0,4,11,0,0,0,0,0,0,1,0,1,0
user_2339,0,0,0,9,22,8,0,0,3,4,0,18,7,9,6
user_234,0,0,2,3,27,5,0,1,1,6,0,8,0,4,1
user_2340,0,2,0,14,67,54,4,2,8,8,0,37,0,19,12
user_2341,0,0,0,5,25,0,2,0,0,8,0,21,0,14,3
user_2342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
user_2343,0,2,0,5,11,2,4,1,2,5,0,28,0,0,1
user_2344,0,1,0,7,94,24,2,0,1,2,0,82,0,6,7
user_2345,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
user_2347,0,0,0,10,0,2,0,1,3,11,0,12,0,0,0
user_2348,0,0,0,4,52,2,10,0,51,0,0,32,0,13,1
user_235,0,2,0,5,34,12,1,0,4,2,0,12,0,5,3
user_2350,0,1,0,4,6,6,0,2,12,3,0,20,0,18,0
user_2351,1,1,1,1,16,3,4,8,1,13,0,14,1,12,1
user_2352,0,0,0,2,1,0,0,0,0,11,0,2,0,0,0
user_2353,0,0,0,14,10,0,7,1,0,3,0,10,0,1,0
user_2354,0,0,0,2,10,0,0,0,1,1,0,8,0,7,3
user_2355,0,1,0,23,132,44,6,1,5,11,1,40,4,68,10
user_2357,0,0,0,4,7,1,0,0,3,3,0,20,0,3,1
user_2358,0,1,0,4,0,0,0,0,0,1,0,3,0,0,0
user_236,1,1,0,7,22,6,2,0,2,0,0,56,0,4,2
user_2362,1,2,0,7,65,8,4,4,3,19,2,46,0,23,1
user_2363,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1
user_2364,0,5,1,46,18,3,6,4,9,14,0,85,0,19,1
user_2365,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
user_2366,0,3,0,13,9,6,0,3,4,9,1,24,0,2,5
user_2367,0,0,0,11,16,1,0,0,0,1,0,8,0,2,5
user_2371,0,0,0,13,8,1,1,0,1,3,0,10,0,5,1
user_2372,0,0,0,0,4,0,0,0,1,2,0,1,0,0,0
user_2375,0,1,0,0,18,1,1,1,0,2,0,10,0,0,1
user_2376,0,3,0,10,305,29,0,11,29,7,1,162,0,22,6
user_2379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
user_238,0,1,0,2,3,0,0,0,0,2,0,9,2,0,0
user_2380,1,0,0,1,5,0,1,0,4,6,0,3,0,2,6
user_2382,0,0,0,0,6,0,0,3,2,11,0,9,0,2,3
user_2383,1,1,0,5,89,20,1,0,2,4,2,22,0,0,1
user_2384,0,0,0,4,16,7,0,0,1,1,0,14,0,4,3
user_2386,2,5,10,24,346,95,10,1,21,12,2,140,0,156,17
user_2387,0,0,0,0,11,0,0,0,31,0,0,5,0,2,0
user_239,1,5,0,13,31,4,2,0,11,1,1,13,0,18,15
user_2390,0,0,0,7,11,0,0,0,0,0,0,1,0,0,1
user_2391,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0
user_2392,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0
user_2393,0,2,0,2,0,3,0,0,0,6,0,1,0,5,0
user_2394,0,3,1,4,10,3,2,1,6,5,1,89,0,11,3
user_2395,0,0,0,0,6,0,0,0,0,3,0,1,0,3,1
user_2396,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
user_2398,0,4,0,1,34,9,3,1,1,6,0,32,0,4,1
user_2399,0,3,0,9,74,12,3,1,0,25,0,42,1,53,0
user_24,0,6,0,11,46,0,8,6,3,17,1,43,0,1,0
user_240,0,4,0,2,151,0,3,0,5,4,0,52,1,33,2
user_2400,0,1,0,9,7,1,0,0,0,0,0,1,0,0,2
user_2401,0,0,0,9,1,7,0,0,1,0,0,6,0,157,1
user_2402,0,0,0,1,13,3,0,0,0,12,0,8,0,6,22
user_2403,0,2,0,18,13,5,4,0,2,12,0,111,0,4,0
user_2404,0,0,0,2,50,3,0,0,4,2,3,33,0,33,4
user_2405,0,8,0,9,0,0,0,0,0,0,0,3,0,0,0
user_2406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
user_2407,0,0,0,4,0,1,1,0,0,3,0,2,0,0,4
user_2408,0,1,0,5,25,4,35,5,6,15,1,24,1,13,1
user_2409,0,0,0,2,6,0,3,0,3,3,0,9,1,0,0
user_2410,0,0,2,7,10,4,0,0,0,0,0,28,1,0,0
user_2411,2,2,0,3,49,2,1,1,7,7,4,13,1,19,11
user_2412,0,0,0,0,4,26,1,0,0,0,0,19,1,0,0
user_2413,0,0,0,11,9,3,0,0,0,1,0,14,0,26,1
user_2414,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3
user_2415,0,0,0,1,14,1,4,0,4,4,0,2,0,6,0
user_2416,0,1,0,35,16,8,0,1,1,8,0,1,0,1,6
user_2418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
user_2419,0,0,0,15,8,0,2,1,2,13,1,29,1,2,1
user_242,0,1,0,0,3,0,2,1,0,0,0,12,0,0,0
user_2421,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
user_2422,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1
user_2423,0,2,0,5,9,1,0,0,6,8,1,22,2,8,3
user_2424,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0
user_2425,0,0,0,0,2,0,1,0,0,3,0,4,0,7,0
user_2426,1,6,9,23,60,8,1,0,1,8,0,20,0,9,4
user_2428,0,0,0,1,4,0,0,0,0,3,0,0,0,1,0
user_243,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2
user_2431,0,5,1,2,23,4,3,3,6,18,0,18,1,3,1
user_2432,0,0,0,38,49,17,0,0,3,4,0,52,0,60,3
user_2436,0,0,0,13,84,7,6,1,3,10,0,98,0,6,1
user_2437,0,2,0,0,5,2,0,0,0,0,0,0,0,0,4
user_2439,0,2,0,0,9,0,1,2,1,6,0,3,0,0,1
user_244,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
user_2440,0,0,0,2,12,1,0,1,2,1,0,11,0,11,3
user_2441,1,0,0,2,2,13,0,0,0,10,2,32,0,0,0
user_2442,0,1,0,0,14,4,0,0,6,2,0,21,0,0,1
user_2443,0,0,0,2,3,1,0,0,1,5,0,8,1,4,2
user_2444,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
user_2445,0,6,0,17,59,11,1,0,4,5,0,18,2,38,5
user_2446,0,0,0,3,16,2,1,2,1,4,0,13,0,3,11
user_2447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_2448,1,1,0,4,38,1,0,1,2,3,1,14,0,24,6
user_245,0,1,0,2,13,1,0,1,1,4,0,6,0,7,4
user_2450,0,0,0,1,2,0,0,0,3,0,0,1,0,1,0
user_2451,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0
user_2452,0,0,0,2,21,2,6,0,1,2,0,11,0,2,0
user_2453,0,0,0,0,10,3,0,0,6,8,1,21,0,4,2
user_2454,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
user_2455,0,0,0,2,3,1,1,0,0,1,0,3,1,0,1
user_2456,0,0,0,2,0,3,0,0,0,2,0,13,0,4,0
user_2457,0,2,0,3,15,5,4,0,6,1,0,6,1,5,2
user_2458,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
user_2459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
user_246,0,0,0,6,2,0,2,1,0,0,0,10,0,0,2
user_2460,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
user_2461,0,1,0,1,4,6,0,0,2,9,0,12,0,0,0
user_2462,0,4,0,7,9,6,4,1,8,13,1,39,1,14,0
user_2464,0,0,0,0,3,2,0,0,0,2,0,0,0,1,0
user_2465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
user_2466,0,1,0,8,9,0,0,0,1,1,0,9,0,10,3
user_2467,0,3,0,14,29,2,1,0,1,8,0,10,0,1,16
user_2468,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
user_2469,0,0,1,0,9,0,0,0,0,5,0,10,0,1,2
user_247,0,0,0,5,8,0,1,0,1,3,0,59,0,0,0
user_2471,2,6,1,9,56,44,6,0,14,2,0,60,0,46,4
user_2473,0,0,0,1,7,0,1,0,1,0,0,1,0,3,0
user_2474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
user_2475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
user_2479,0,0,0,0,1,0,0,0,0,1,0,14,0,6,0
user_248,0,3,0,36,28,4,6,1,0,3,0,45,0,18,16
user_2480,0,1,0,2,1,0,0,0,0,0,0,0,0,5,0
user_2481,0,1,0,36,61,51,3,5,4,8,0,16,0,37,34
user_2482,0,4,2,20,81,19,17,3,12,4,0,44,0,38,15
user_2483,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
user_2484,0,2,1,4,33,5,1,0,2,5,0,28,0,4,1
user_2486,0,0,0,9,2,0,0,0,0,5,0,9,0,1,0
user_2487,0,0,1,5,29,1,3,0,2,9,0,57,0,10,16
user_2488,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
user_2489,0,5,1,14,76,11,7,2,1,28,0,22,0,13,5
user_249,0,1,0,3,45,8,6,0,0,25,3,21,1,23,4
user_2490,0,0,0,8,0,1,1,0,14,4,0,9,0,8,10
user_2491,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0
user_2492,0,0,0,6,76,2,1,0,1,2,0,40,0,18,1
user_2493,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0
user_2495,0,3,0,1,1,0,0,0,0,3,0,4,0,0,0
user_2497,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0
user_2498,0,0,0,7,23,1,2,0,3,1,0,42,0,4,1
user_250,0,1,1,15,28,12,6,1,1,6,0,27,1,12,4
user_2500,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
user_2501,0,0,0,0,9,19,1,1,3,1,0,1,0,0,2
user_2502,0,1,0,8,6,1,1,1,2,2,1,8,0,1,0
user_2503,0,2,0,5,47,13,1,2,4,11,0,25,0,4,7
user_2504,0,0,0,6,41,11,1,0,4,21,1,22,0,9,10
user_2505,0,10,4,100,33,10,7,1,16,69,0,214,11,8,37
user_2506,0,1,1,6,3,0,2,0,1,0,0,8,0,3,2
user_2507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
user_2508,0,0,0,4,0,2,1,0,0,0,0,1,0,0,0
user_2509,0,0,0,1,21,2,0,0,0,2,0,5,0,1,1
user_251,0,0,0,0,9,0,0,0,0,0,0,3,0,1,0
user_2510,1,7,0,4,31,1,18,5,0,8,0,50,0,3,0
user_2511,0,2,0,3,16,4,2,1,0,1,2,18,0,3,1
user_2512,0,5,0,25,50,15,14,1,56,9,1,136,1,32,0
user_2513,0,2,0,0,1,0,0,0,0,2,0,1,1,0,0
user_2514,0,0,0,7,4,0,1,0,0,4,0,0,0,1,2
user_2515,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
user_2517,0,0,5,0,21,1,1,0,2,5,1,18,0,2,0
user_2518,0,0,0,5,13,0,0,0,1,3,0,1,0,0,1
user_2519,0,0,1,6,7,0,0,1,2,0,0,12,1,0,0
user_252,0,2,0,2,17,0,0,1,0,3,0,14,0,2,0
user_2520,0,2,0,0,18,17,0,0,0,0,0,8,0,2,0
user_2522,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
user_2525,0,0,0,0,2,0,0,0,2,0,0,1,1,0,6
user_2526,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
user_2527,0,0,0,1,1,1,1,0,0,5,0,1,0,3,0
user_253,0,1,0,21,34,2,8,3,15,6,0,110,2,25,8
user_2530,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0
user_2531,0,1,0,10,55,9,0,0,5,6,0,27,0,29,12
user_2533,0,0,0,3,3,1,0,0,3,11,0,7,0,2,3
user_2534,0,1,0,2,5,4,2,0,4,1,0,6,0,29,0
user_2535,0,7,1,3,59,4,2,6,3,23,0,59,0,6,0
user_2536,0,0,0,10,29,10,0,0,1,2,0,10,0,0,2
user_2537,3,2,0,9,83,5,1,1,1,7,0,47,0,33,6
user_2538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
user_2539,0,1,0,5,12,1,2,0,2,1,1,6,0,1,3
user_254,0,18,0,4,332,51,5,0,11,18,11,123,1,151,3
user_2540,0,0,0,3,20,2,1,0,2,0,0,23,0,7,0
user_2543,0,0,0,3,7,4,0,4,1,1,0,15,1,0,0
user_2544,0,0,0,0,5,4,3,1,2,10,1,27,4,6,2
user_2545,0,0,0,18,12,3,0,3,0,5,0,158,0,0,3
user_2546,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
user_2547,0,1,0,0,6,10,0,0,0,0,0,1,0,0,0
user_2549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
user_255,0,0,0,3,0,0,0,0,1,4,0,4,0,0,2
user_2550,0,0,0,3,5,0,3,2,0,2,0,34,0,0,0
user_2551,0,0,0,0,1,0,2,0,2,1,0,5,0,0,1
user_2553,0,0,0,0,7,2,0,0,0,1,0,4,0,1,0
user_2554,0,1,0,0,0,0,0,0,0,0,0,66,0,0,0
user_2555,0,3,0,3,12,3,1,0,1,2,0,4,0,7,1
user_2556,0,5,22,81,126,8,8,119,28,26,4,308,5,23,12
user_2557,0,1,0,3,14,1,0,0,1,0,0,18,0,2,5
user_2558,0,0,0,3,12,2,1,1,0,5,0,30,0,14,0
user_2559,0,1,0,25,56,7,3,0,0,38,1,33,0,5,91
user_256,0,0,0,5,1,0,1,0,0,1,0,1,0,0,1
user_2560,0,0,0,0,2,1,1,0,0,3,0,2,0,5,0
user_2561,0,0,0,4,39,2,1,0,0,4,0,14,0,0,3
user_2563,0,1,0,4,3,1,0,0,0,1,1,5,0,0,2
user_2564,0,0,0,0,2,1,0,0,0,0,0,6,0,0,4
user_2565,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0
user_2566,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
user_2568,0,6,0,13,40,30,0,3,8,3,0,27,0,11,9
user_2569,0,0,0,14,11,1,0,0,0,0,2,0,0,5,3
user_257,0,0,1,5,6,3,0,0,3,14,0,14,1,3,3
user_2572,0,0,1,10,43,15,9,1,5,12,0,32,0,7,6
user_2573,0,0,0,15,13,0,4,1,15,12,1,28,0,8,26
user_2575,1,2,0,4,47,16,2,1,4,9,0,11,1,30,11
user_2576,0,2,0,28,40,30,12,21,33,45,0,107,14,18,14
user_2578,0,0,0,2,2,0,2,0,0,0,0,1,0,1,0
user_2579,0,0,0,4,22,2,3,1,6,6,0,27,0,22,3
user_2581,0,0,0,18,0,0,0,0,0,9,0,12,0,1,1
user_2582,0,0,0,16,23,1,1,2,2,1,0,5,0,0,16
user_2583,0,0,0,2,1,0,3,0,1,8,0,16,0,1,0
user_2584,0,8,0,35,76,6,17,17,48,50,2,155,6,8,19
user_2585,1,0,0,9,13,1,0,1,0,7,0,22,0,1,0
user_2586,0,1,1,1,9,1,0,0,2,0,0,6,0,0,0
user_2588,0,0,0,4,36,3,7,16,1,7,0,92,4,5,0
user_2589,0,0,0,5,19,2,0,1,0,2,0,5,0,0,0
user_2590,0,1,0,25,32,8,2,6,2,8,0,53,0,1,0
user_2592,0,2,0,5,8,0,1,1,2,7,0,16,0,5,0
user_2593,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
user_2595,1,1,0,0,33,7,4,0,1,10,0,29,0,7,19
user_2596,0,3,0,0,27,3,3,0,1,16,0,9,0,12,5
user_2597,0,0,0,29,7,13,0,0,1,0,0,2,0,4,2
user_2598,0,3,0,10,57,18,2,1,8,38,3,53,2,19,7
user_2599,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
user_2600,0,0,0,3,5,1,0,0,0,5,0,6,0,3,1
user_2601,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
user_2602,0,1,0,1,11,5,3,0,1,10,0,14,0,5,3
user_2603,0,1,0,1,77,41,0,0,1,0,0,52,0,0,0
user_2604,1,11,0,19,183,60,1,1,6,12,0,214,2,122,0
user_2605,0,6,0,13,50,7,2,3,2,29,0,28,3,12,5
user_2607,0,2,0,3,15,5,0,2,3,6,1,21,0,17,6
user_2608,0,0,1,6,79,9,6,5,22,11,3,248,4,35,9
user_2609,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
user_2611,0,0,0,1,2,0,2,0,0,1,0,3,0,1,0
user_2612,0,1,1,1,45,2,6,2,2,3,0,55,0,18,3
user_2613,0,0,0,1,4,1,0,0,0,1,0,2,0,0,0
user_2614,0,1,0,29,6,254,0,0,17,0,0,26,0,5,2
user_2616,0,6,0,7,17,1,5,0,1,8,0,18,0,18,0
user_2617,0,0,0,0,17,1,0,0,1,6,0,49,0,1,0
user_2621,0,3,0,6,54,2,6,2,10,30,0,86,0,38,4
user_2622,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0
user_2623,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
user_2624,0,0,0,5,2,0,2,0,0,0,0,4,0,0,1
user_2625,0,0,0,5,3,0,0,0,0,2,0,2,0,0,1
user_2626,0,1,0,10,11,0,0,0,0,4,0,4,0,0,0
user_2627,0,2,0,5,15,2,2,1,26,6,0,26,0,17,56
user_2628,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
user_2629,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0
user_263,0,2,0,32,13,1,2,1,5,10,0,32,1,7,6
user_2630,0,46,0,39,107,11,19,17,22,46,0,149,1,6,33
user_2631,0,3,0,46,91,21,13,2,7,9,0,47,2,24,41
user_2632,0,4,29,6,53,34,0,0,2,2,0,117,0,0,4
user_2633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
user_2634,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
user_2636,0,1,0,40,3,0,5,1,1,4,0,56,0,1,0
user_2637,0,3,0,3,4,3,3,0,1,11,0,12,0,1,4
user_2638,0,1,1,1,11,3,5,0,0,1,0,17,1,0,1
user_2639,0,0,0,8,11,0,0,0,4,5,1,24,0,4,3
user_2641,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0
user_2642,0,0,0,1,33,6,7,2,0,14,0,19,0,2,0
user_2646,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
user_2648,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
user_2649,0,0,0,8,1,0,2,0,0,0,0,4,0,10,0
user_265,0,0,2,1,17,1,3,0,1,5,0,11,0,27,3
user_2650,0,1,0,10,3,0,0,0,0,0,0,0,0,0,2
user_2652,0,0,0,41,0,0,0,0,0,4,0,13,0,0,0
user_2653,0,3,0,13,30,0,2,1,7,5,0,19,0,3,8
user_2654,0,0,0,2,0,0,0,0,0,2,0,1,0,7,0
user_2655,0,1,0,16,6,2,0,0,2,5,0,6,0,30,5
user_2656,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0
user_2657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user_2658,0,0,0,0,1,0,2,1,1,5,0,4,0,2,0
user_2659,0,1,0,4,3,0,0,0,0,0,0,12,0,0,7
user_266,0,2,0,14,25,14,0,0,3,2,0,2,0,2,12
user_2660,1,2,1,7,17,10,2,0,6,2,0,22,2,5,7
