user_id,compl,Len Compl,sum rev,Len rev,sum decl,Len decl,sum canc,Len canc,sum fail,Len fail,new,Sum  of True Trans,Plh8os True Trans
user_4457,2151.9099999999994,97.0,248.51999999999995,6.0,936171108.17,9.0,82.93,1.0,706.4100000000001,13.0,1903.3899999999994,-936169994.1199999,68.0
user_4458,5.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,3.0,5.93,5.33,-1.0
user_4459,4869.630000000004,183.0,794.4800000000001,12.0,394.7,10.0,0.0,0.0,0.0,0.0,4075.1500000000037,3680.450000000004,161.0
user_446,12.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,-1.0
user_4460,83064.05000000018,1010.0,0.0,0.0,581.29,6.0,0.0,0.0,0.0,0.0,83064.05000000018,82482.76000000018,1004.0
user_4461,5677.31,32.0,599.14,6.0,249.47,4.0,0.0,0.0,4872.91,7.0,5078.17,-44.210000000000036,15.0
user_4462,15470.64,113.0,2.0,2.0,474.28,7.0,0.0,0.0,200.0,2.0,15468.64,14794.359999999999,102.0
user_4463,1992.0300000000002,19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.0300000000002,1988.0300000000002,15.0
user_4465,10134.640000000001,120.0,1.0,2.0,321.68999999999994,21.0,0.0,0.0,350.0,2.0,10133.640000000001,9461.95,95.0
user_4466,12198.789999999977,625.0,39.28000000000001,90.0,573.98,20.0,0.0,0.0,1438.5900000000006,14.0,12159.509999999977,10146.939999999977,501.0
user_4467,5011.85,122.0,72.5,9.0,138.44,6.0,0.0,0.0,17.02,1.0,4939.35,4783.89,106.0
user_4468,21472.75000000003,907.0,497.33000000000004,23.0,570.31,23.0,0.0,0.0,250.0,1.0,20975.420000000027,20155.110000000026,860.0
user_4469,6656.83,56.0,0.75,1.0,1108.85,7.0,0.0,0.0,0.0,0.0,6656.08,5547.23,48.0
user_447,2572.4400000000005,76.0,0.85,1.0,42.78,4.0,0.0,0.0,0.0,0.0,2571.5900000000006,2528.8100000000004,71.0
user_4470,8960.630000000005,61.0,0.85,1.0,192.81,3.0,0.0,0.0,0.0,0.0,8959.780000000004,8766.970000000005,57.0
user_4471,152.57999999999998,19.0,62.97,5.0,0.0,0.0,0.0,0.0,76.59,3.0,89.60999999999999,13.019999999999982,11.0
user_4472,40.0,4.0,42.0,6.0,0.0,0.0,0.0,0.0,1.53,2.0,-2.0,-3.5300000000000002,-4.0
user_4473,1048.2400000000002,63.0,3.0,3.0,191.95,13.0,0.0,0.0,10.0,1.0,1045.2400000000002,843.2900000000002,46.0
user_4474,8591.660000000009,384.0,5.14,8.0,812.74,21.0,0.0,0.0,0.0,0.0,8586.52000000001,7773.78000000001,355.0
user_4475,7840.089999999992,277.0,247.88,15.0,561.13,20.0,0.0,0.0,1146.0,6.0,7592.209999999992,5885.079999999992,236.0
user_4476,1497.1,31.0,1.7,2.0,5.26,1.0,0.0,0.0,1806.0700000000002,5.0,1495.3999999999999,-315.9300000000003,23.0
user_4477,5831.369999999997,134.0,427.89000000000004,7.0,320.6,15.0,0.0,0.0,809.24,5.0,5403.479999999997,4273.639999999997,107.0
user_4478,36939.74999999998,932.0,4.0600000000000005,4.0,2230.8300000000004,41.0,0.0,0.0,1154.1099999999997,15.0,36935.68999999998,33550.74999999998,872.0
user_4479,11461.160000000003,175.0,91.37999999999998,17.0,442.58,10.0,17.02,1.0,1108.09,6.0,11369.780000000004,9802.090000000004,141.0
user_4480,5705.35,114.0,0.0,3.0,213.53,11.0,185.0,1.0,0.0,0.0,5705.35,5306.820000000001,99.0
user_4481,1814.1800000000003,43.0,11.0,2.0,119.19,3.0,0.0,0.0,0.0,0.0,1803.1800000000003,1683.9900000000002,38.0
user_4482,1253.8500000000001,39.0,102.0,3.0,1191.22,32.0,0.0,0.0,120.0,3.0,1151.8500000000001,-159.3699999999999,1.0
user_4483,1789.4399999999998,22.0,69.53999999999999,5.0,66.14,1.0,0.0,0.0,765.96,5.0,1719.8999999999999,887.7999999999997,11.0
user_4484,1168.6800000000003,120.0,50.71,4.0,23.36,2.0,0.0,0.0,0.0,0.0,1117.9700000000003,1094.6100000000004,114.0
user_4485,15259.84000000002,525.0,2.26,5.0,143.82999999999998,2.0,0.0,0.0,0.0,0.0,15257.58000000002,15113.75000000002,518.0
user_4486,1987.23,73.0,0.0,0.0,1155.6800000000003,35.0,42.55,1.0,0.0,0.0,1987.23,788.9999999999998,37.0
user_4487,8250.110000000008,276.0,4.4,5.0,129.35,5.0,0.0,0.0,51.92,4.0,8245.710000000008,8064.440000000008,262.0
user_4488,6294.64000000001,294.0,33.06000000000001,11.0,164.54,37.0,0.0,0.0,21.0,3.0,6261.58000000001,6076.04000000001,243.0
user_4489,5800.880000000011,199.0,14.17,2.0,361.05,9.0,0.0,0.0,340.43,1.0,5786.710000000011,5085.2300000000105,187.0
user_449,2566.74,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.74,2566.74,10.0
user_4490,542.0800000000003,33.0,0.18,1.0,0.18,1.0,0.0,0.0,0.0,0.0,541.9000000000003,541.7200000000004,31.0
user_4491,117.52000000000001,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,115.52000000000001,115.52000000000001,6.0
user_4492,1902.63,120.0,126.03999999999999,6.0,86.71000000000001,9.0,0.0,0.0,27.029999999999998,4.0,1776.5900000000001,1662.8500000000001,101.0
user_4493,663.7600000000001,32.0,4.18,2.0,0.0,0.0,0.0,0.0,3.98,1.0,659.5800000000002,655.6000000000001,29.0
user_4494,9407.980000000007,568.0,199.06,16.0,331.0100000000001,15.0,0.0,0.0,144.68,3.0,9208.920000000007,8733.230000000007,534.0
user_4495,24.700000000000003,6.0,0.18,1.0,7.52,2.0,0.0,0.0,0.0,0.0,24.520000000000003,17.000000000000004,3.0
user_4496,4682.029999999999,93.0,26.0,6.0,220.58999999999997,4.0,200.0,1.0,1000.0,2.0,4656.029999999999,3235.4399999999987,80.0
user_4497,12437.900000000007,331.0,59.669999999999995,24.0,1263.45,33.0,0.0,0.0,26.38,1.0,12378.230000000007,11088.400000000007,273.0
user_4499,1414.9199999999996,53.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1410.9199999999996,1409.9199999999996,46.0
user_45,171.2,3.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,171.14,171.14,1.0
user_4500,17801.50999999998,489.0,486.10999999999996,120.0,1533.9699999999996,60.0,0.0,0.0,2502.1299999999997,18.0,17315.39999999998,13279.299999999981,291.0
user_4501,21994.610000000037,592.0,441.39,33.0,251.53000000000003,18.0,0.0,0.0,2402.13,25.0,21553.220000000038,18899.560000000038,516.0
user_4502,14292.98,19.0,713.0,5.0,0.0,0.0,0.0,0.0,701.0,2.0,13579.98,12878.98,12.0
user_4503,686.23,21.0,0.9299999999999999,2.0,130.55999999999997,7.0,0.0,0.0,3.98,1.0,685.3000000000001,550.7600000000001,11.0
user_4504,37532.07999999992,1131.0,794.0199999999999,28.0,16834.390000000003,57.0,0.0,0.0,1192.98,3.0,36738.059999999925,18710.689999999922,1043.0
user_4505,3.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,3.98,1.0
user_4506,9725.36,108.0,1093.58,10.0,1717.17,22.0,0.0,0.0,255.32,2.0,8631.78,6659.290000000001,74.0
user_4507,4184.0199999999995,72.0,400.85,3.0,0.0,0.0,0.0,0.0,680.86,2.0,3783.1699999999996,3102.3099999999995,67.0
user_4508,6882.430000000006,173.0,176.01,6.0,260.44,3.0,0.0,0.0,0.0,0.0,6706.4200000000055,6445.980000000006,164.0
user_4509,55.0,2.0,1.0,1.0,190.17,1.0,0.0,0.0,0.0,0.0,54.0,-136.17,0.0
user_451,1491.3,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.3,1490.3,36.0
user_4511,4655.919999999999,179.0,38.51,14.0,91.82,11.0,0.0,0.0,19.7,1.0,4617.409999999999,4505.889999999999,153.0
user_4512,8.51,1.0,9.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8499999999999996,-0.8499999999999996,-1.0
user_4513,16928.45,316.0,256.22,10.0,1269.49,17.0,0.0,0.0,0.0,0.0,16672.23,15402.74,289.0
user_4514,12.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,12.95,2.0
user_4515,12714.910000000002,698.0,9.149999999999999,18.0,3107.6000000000013,89.0,0.0,0.0,127.28999999999999,4.0,12705.760000000002,9470.869999999999,587.0
user_4516,1778.5099999999998,15.0,2.64,3.0,7.17,1.0,0.0,0.0,0.0,0.0,1775.8699999999997,1768.6999999999996,11.0
user_4517,9342.220000000001,130.0,1062.1699999999998,14.0,275.93999999999994,5.0,0.0,0.0,0.0,0.0,8280.050000000001,8004.1100000000015,111.0
user_4518,18691.320000000072,1428.0,301.94000000000005,29.0,916.3800000000002,65.0,89.52,1.0,10741.81,1.0,18389.380000000074,6641.670000000073,1332.0
user_4519,2232.55,68.0,203.0,9.0,565.1600000000001,21.0,0.0,0.0,0.0,0.0,2029.5500000000002,1464.39,38.0
user_452,20364.960000000006,181.0,239.19,6.0,783.97,18.0,0.0,0.0,3800.0,3.0,20125.770000000008,15541.800000000007,154.0
user_4520,8774.399999999996,330.0,11.58,13.0,16.95,5.0,0.0,0.0,178.70999999999998,11.0,8762.819999999996,8567.159999999996,301.0
user_4521,23321.379999999997,470.0,47.49,3.0,157.73999999999998,9.0,0.0,0.0,0.0,0.0,23273.889999999996,23116.149999999994,458.0
user_4522,6368.78,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6367.78,6366.78,16.0
user_4523,1043.92,3.0,1.7,2.0,0.0,0.0,0.0,0.0,357.45,2.0,1042.22,684.77,-1.0
user_4524,408.88000000000005,41.0,27.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,381.80000000000007,381.80000000000007,35.0
user_4525,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,4.0
user_4526,17.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,17.02,2.0
user_4528,4551.36,84.0,273.47999999999996,4.0,336.5,4.0,0.0,0.0,60.42,4.0,4277.88,3880.96,72.0
user_4529,7268.9700000000075,182.0,376.15999999999997,8.0,419.44,14.0,0.0,0.0,1268.0899999999997,15.0,6892.810000000008,5205.280000000008,145.0
user_4530,828.1599999999997,59.0,10.0,2.0,32.260000000000005,7.0,0.0,0.0,0.0,0.0,818.1599999999997,785.8999999999997,50.0
user_4531,3004.2400000000002,33.0,1.0,3.0,25.41,2.0,0.0,0.0,900.0,1.0,3003.2400000000002,2077.8300000000004,27.0
user_4532,46661.53,125.0,2.06,3.0,456.2,17.0,0.0,0.0,0.0,0.0,46659.47,46203.270000000004,105.0
user_4533,24019.580000000053,1220.0,9.56,20.0,757.7400000000001,47.0,0.0,0.0,851.06,1.0,24010.02000000005,22401.22000000005,1152.0
user_4534,201.7,11.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,180.7,180.7,9.0
user_4535,2105.2200000000003,103.0,1.2,4.0,174.26,8.0,0.0,0.0,240.0,4.0,2104.0200000000004,1689.7600000000004,87.0
user_4536,604.2099999999999,25.0,0.85,1.0,116.50000000000001,5.0,0.0,0.0,0.0,0.0,603.3599999999999,486.8599999999999,19.0
user_4537,13060.960000000005,85.0,7301.0,8.0,2806.469999999999,28.0,0.0,0.0,501.0,3.0,5759.960000000005,2452.4900000000057,46.0
user_4538,2028.5800000000002,41.0,805.46,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.1200000000001,1223.1200000000001,35.0
user_4539,3290.450000000002,33.0,0.85,1.0,960.4299999999998,5.0,0.0,0.0,0.0,0.0,3289.600000000002,2329.1700000000023,27.0
user_454,1773.959999999999,101.0,110.52999999999999,9.0,432.41,11.0,0.0,0.0,0.85,1.0,1663.429999999999,1230.169999999999,80.0
user_4540,7054.070000000003,45.0,44.47,7.0,0.0,0.0,8.51,1.0,0.0,0.0,7009.600000000003,7001.090000000003,37.0
user_4541,2157.519999999998,108.0,161.17,1.0,1260.69,5.0,0.0,0.0,0.0,0.0,1996.349999999998,735.659999999998,102.0
user_4542,4080.299999999999,326.0,33.160000000000004,4.0,1693.12,5.0,0.0,0.0,33.07,1.0,4047.139999999999,2320.949999999999,316.0
user_4543,2989.0399999999995,51.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,2989.0399999999995,2949.0399999999995,47.0
user_4544,14.99,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,13.99,1.0
user_4545,5646.809999999998,348.0,69.5,15.0,163.35000000000002,34.0,28.25,1.0,191.0,7.0,5577.309999999998,5194.709999999997,291.0
user_4546,279.58,6.0,17.869999999999997,3.0,24.990000000000002,3.0,0.0,0.0,0.85,1.0,261.71,235.86999999999998,-1.0
user_4547,13.61,2.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,12.76,1.0
user_4548,17695.26999999999,213.0,0.6000000000000001,3.0,633.24,12.0,0.0,0.0,5787.2300000000005,11.0,17694.66999999999,11274.19999999999,187.0
user_4549,12302.06,341.0,218.64,9.0,15.6,2.0,0.0,0.0,0.0,0.0,12083.42,12067.82,330.0
user_455,7070.380000000002,29.0,32.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7038.280000000002,7038.280000000002,26.0
user_4550,13.32,1.0,0.53,1.0,6.989999999999999,2.0,0.0,0.0,0.0,0.0,12.790000000000001,5.800000000000002,-2.0
user_4551,4106.049999999999,221.0,74.46000000000001,5.0,395.07,9.0,0.0,0.0,370.0,6.0,4031.5899999999992,3266.519999999999,201.0
user_4552,46176.53999999999,279.0,12.0,3.0,2279.87,12.0,0.0,0.0,0.0,0.0,46164.53999999999,43884.66999999999,264.0
user_4553,400.07,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.07,400.07,22.0
user_4554,2241.109999999999,125.0,76.03,4.0,80.43,5.0,0.0,0.0,0.0,0.0,2165.079999999999,2084.649999999999,116.0
user_4555,8664.900000000003,94.0,147.14,4.0,89.89,2.0,0.0,0.0,0.0,0.0,8517.760000000004,8427.870000000004,88.0
user_4556,611.3599999999999,33.0,80.59999999999998,7.0,16.41,4.0,0.0,0.0,25.53,1.0,530.7599999999999,488.81999999999994,21.0
user_4557,472.24,34.0,1.7,2.0,70.80000000000001,5.0,0.0,0.0,0.0,0.0,470.54,399.74,27.0
user_4558,10026.389999999994,400.0,67.35,15.0,11.35,2.0,0.0,0.0,2.55,3.0,9959.039999999994,9945.139999999994,380.0
user_4559,699.2399999999999,45.0,7.2299999999999995,2.0,0.0,0.0,6.38,1.0,0.0,0.0,692.0099999999999,685.6299999999999,42.0
user_456,247.10999999999999,15.0,4.25,6.0,109.28,4.0,0.0,0.0,0.0,0.0,242.85999999999999,133.57999999999998,5.0
user_4560,241.13,20.0,0.85,1.0,57.42,3.0,0.0,0.0,0.0,0.0,240.28,182.86,16.0
user_4561,25408.600000000028,1237.0,716.66,4.0,279.09000000000003,25.0,5.37,1.0,0.0,0.0,24691.940000000028,24407.48000000003,1207.0
user_4562,418.08,15.0,1.0,1.0,331.88,3.0,0.0,0.0,0.0,0.0,417.08,85.19999999999999,11.0
user_4563,42.959999999999994,4.0,0.36,2.0,0.0,0.0,0.0,0.0,0.18,1.0,42.599999999999994,42.419999999999995,1.0
user_4564,6855.780000000008,240.0,1.7,3.0,295.34000000000003,17.0,0.0,0.0,0.0,0.0,6854.080000000008,6558.740000000008,220.0
user_4565,5428.119999999999,155.0,1.18,3.0,511.0,4.0,0.0,0.0,1431.5900000000001,3.0,5426.939999999999,3484.3499999999985,145.0
user_4566,2108.53,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.53,2108.53,51.0
user_4567,34738.07000000001,666.0,273.93,15.0,2017.0900000000001,26.0,0.0,0.0,1500.0,3.0,34464.14000000001,30947.050000000007,622.0
user_4568,55609.19999999996,199.0,873.6800000000001,9.0,62.39,3.0,0.85,1.0,171.91,3.0,54735.51999999996,54500.36999999996,183.0
user_4569,218.48999999999992,29.0,2.76,7.0,20.68,2.0,0.0,0.0,0.0,0.0,215.72999999999993,195.04999999999993,20.0
user_457,148.87,37.0,4.38,3.0,3.97,1.0,0.0,0.0,0.0,0.0,144.49,140.52,33.0
user_4570,2303.8199999999983,86.0,6.38,2.0,29.21,13.0,25.53,1.0,0.0,0.0,2297.4399999999982,2242.699999999998,70.0
user_4571,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,4.0
user_4572,8391.529999999999,239.0,43.4,2.0,92.2,6.0,0.0,0.0,1193.1899999999998,3.0,8348.13,7062.739999999999,228.0
user_4573,3.98,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,0.0
user_4574,318.21,42.0,2.26,6.0,58.18999999999999,24.0,0.0,0.0,9.94,2.0,315.95,247.82,10.0
user_4575,274.86,10.0,1.7,2.0,72.69,3.0,0.0,0.0,0.0,0.0,273.16,200.47000000000003,5.0
user_4576,1999.599999999999,49.0,327.14000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.459999999999,1672.459999999999,45.0
user_4577,72.78999999999999,8.0,21.200000000000003,4.0,4.5,3.0,0.0,0.0,20.0,1.0,51.58999999999999,27.08999999999999,0.0
user_4578,8649.82,89.0,6.31,15.0,1950.78,10.0,0.0,0.0,0.0,0.0,8643.51,6692.7300000000005,64.0
user_4579,2035.25,14.0,1.0,1.0,52.99,1.0,0.0,0.0,0.0,0.0,2034.25,1981.26,12.0
user_458,2511.96,123.0,121.90000000000003,25.0,197.06999999999996,7.0,0.0,0.0,517.98,11.0,2390.06,1675.0099999999998,80.0
user_4580,3286.58,44.0,1.0,1.0,235.47000000000003,8.0,0.0,0.0,0.0,0.0,3285.58,3050.1099999999997,35.0
user_4581,8157.779999999999,62.0,9.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8148.419999999999,8148.419999999999,60.0
user_4582,74811.85999999999,17.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,74809.85999999999,74806.85999999999,14.0
user_4584,23860.220000000016,380.0,457.39,21.0,55.32,1.0,0.0,0.0,10.0,1.0,23402.830000000016,23337.510000000017,357.0
user_4585,10763.2,52.0,0.4,2.0,293.84999999999997,7.0,0.0,0.0,397.67,2.0,10762.800000000001,10071.28,41.0
user_4586,8.51,1.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,7.66,0.0
user_4587,184.71,11.0,1.5,2.0,49.10999999999999,7.0,0.0,0.0,97.77999999999999,4.0,183.21,36.320000000000036,-2.0
user_4588,1168.57,64.0,0.85,1.0,48.56,2.0,0.0,0.0,0.0,0.0,1167.72,1119.16,61.0
user_4589,27704.82999999996,752.0,738.1699999999996,36.0,1599.2000000000003,91.0,0.0,0.0,6284.5,30.0,26966.659999999963,19082.959999999963,595.0
user_459,468.08,12.0,0.85,1.0,0.0,0.0,0.85,1.0,0.0,0.0,467.22999999999996,466.37999999999994,10.0
user_4590,14293.120000000004,129.0,925.8100000000001,10.0,86.16999999999999,7.0,0.0,0.0,465.48,2.0,13367.310000000005,12815.660000000005,110.0
user_4591,79.98,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.98,78.98,4.0
user_4592,257.55,8.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,225.55,225.55,4.0
user_4593,11681.580000000009,147.0,354.76,14.0,436.39,9.0,100.0,1.0,2177.45,3.0,11326.820000000009,8612.98000000001,120.0
user_4594,3.98,1.0,0.2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.78,3.78,-4.0
user_4595,851.3,12.0,9.36,2.0,19.36,1.0,0.0,0.0,0.0,0.0,841.9399999999999,822.5799999999999,9.0
user_4597,11107.290000000003,122.0,0.0,1.0,176.46,2.0,0.0,0.0,0.0,0.0,11107.290000000003,10930.830000000004,119.0
user_4598,8104.550000000001,313.0,0.03,1.0,436.50000000000006,20.0,0.0,0.0,1620.47,7.0,8104.520000000001,6047.550000000001,285.0
user_4599,28.93,4.0,0.85,1.0,9.27,3.0,0.0,0.0,0.0,0.0,28.08,18.81,0.0
user_46,492.84,15.0,0.85,2.0,732.3299999999998,26.0,0.0,0.0,43.410000000000004,3.0,491.98999999999995,-283.7499999999999,-16.0
user_460,2324.84,5.0,9.129999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.71,2315.71,3.0
user_4600,1272.0400000000002,78.0,2.0,6.0,23.38,1.0,0.0,0.0,0.0,0.0,1270.0400000000002,1246.66,71.0
user_4601,38.67,3.0,1.0,1.0,37.34,2.0,0.0,0.0,0.0,0.0,37.67,0.3299999999999983,0.0
user_4602,2985.4,58.0,11.059999999999999,4.0,85.74000000000001,3.0,8.51,1.0,0.0,0.0,2974.34,2880.09,50.0
user_4603,200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,4.0
user_4604,20758.73,316.0,137.77,7.0,2004.35,16.0,42.55,1.0,0.0,0.0,20620.96,18574.06,292.0
user_4605,94.7,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,93.7,10.0
user_4606,3606.0799999999986,302.0,46.589999999999996,7.0,456.98,13.0,0.0,0.0,85.1,2.0,3559.4899999999984,3017.4099999999985,280.0
user_4607,11503.06,283.0,41.97,10.0,108.24,13.0,0.0,0.0,1101.0,6.0,11461.09,10251.85,254.0
user_4608,1468.3899999999994,29.0,4.949999999999999,2.0,354.31,11.0,0.0,0.0,25.53,1.0,1463.4399999999994,1083.5999999999995,15.0
user_4609,2395.29,18.0,13.0,12.0,0.0,0.0,0.0,0.0,601.0,3.0,2382.29,1781.29,3.0
user_461,3872.3400000000006,144.0,92.42999999999998,18.0,28.680000000000003,3.0,0.0,0.0,35.81,1.0,3779.9100000000008,3715.420000000001,122.0
user_4610,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0
user_4611,1271.9299999999998,43.0,41.0,3.0,27.5,1.0,0.0,0.0,20.0,1.0,1230.9299999999998,1183.4299999999998,38.0
user_4612,51.72,4.0,26.369999999999997,4.0,2.19,3.0,0.0,0.0,0.85,1.0,25.35,22.31,-4.0
user_4613,39.76,2.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.559999999999995,39.559999999999995,1.0
user_4614,997.0400000000002,28.0,0.36,2.0,3.77,3.0,0.0,0.0,8.95,1.0,996.6800000000002,983.9600000000002,22.0
user_4615,40362.55999999998,333.0,4.17,2.0,378.75,33.0,0.0,0.0,0.0,0.0,40358.389999999985,39979.639999999985,298.0
user_4616,7.96,2.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,7.76,1.0
user_4617,288.17,31.0,0.0,0.0,22.55,1.0,10.64,1.0,0.0,0.0,288.17,254.98000000000002,29.0
user_4618,13.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39,13.39,3.0
user_4619,86.29,8.0,0.8,7.0,15.6,7.0,0.0,0.0,20.08,2.0,85.49000000000001,49.81000000000002,-8.0
user_462,2783.1900000000005,66.0,5.07,5.0,210.5,5.0,0.0,0.0,400.0,2.0,2778.1200000000003,2167.6200000000003,54.0
user_4620,17.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,17.44,2.0
user_4621,7766.600000000009,218.0,31.41,5.0,340.27,3.0,0.0,0.0,2128.5099999999998,3.0,7735.190000000009,5266.410000000009,207.0
user_4622,5596.470000000001,149.0,266.15999999999997,19.0,6836.849999999999,130.0,0.0,0.0,493.50999999999993,4.0,5330.310000000001,-2000.0499999999981,-4.0
user_4623,1168.0999999999997,30.0,1.0,3.0,121.59,5.0,0.0,0.0,10.0,1.0,1167.0999999999997,1035.5099999999998,21.0
user_4624,254.85000000000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.85000000000002,254.85000000000002,12.0
user_4625,977.3499999999997,58.0,0.85,1.0,35.0,5.0,0.0,0.0,0.0,0.0,976.4999999999997,941.4999999999997,52.0
user_4626,4.5,4.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,3.0
user_4627,8764.2,50.0,1.77,2.0,340.12,17.0,0.0,0.0,1011.0,3.0,8762.43,7411.3099999999995,28.0
user_4628,1212.5000000000002,58.0,1.0,1.0,23.0,1.0,0.0,0.0,340.0,2.0,1211.5000000000002,848.5000000000002,54.0
user_463,4963.790000000006,408.0,192.54999999999998,3.0,28.39,4.0,0.0,0.0,8.51,1.0,4771.240000000006,4734.340000000006,400.0
user_4630,21.94,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,20.94,2.0
user_4631,213.58999999999997,23.0,4.47,20.0,35.72,5.0,0.0,0.0,0.0,0.0,209.11999999999998,173.39999999999998,-2.0
user_4632,6582.3499999999985,460.0,67.00999999999999,10.0,1466.1299999999999,47.0,0.0,0.0,0.0,0.0,6515.339999999998,5049.209999999998,403.0
user_4633,1324.7500000000002,14.0,2.0,2.0,83.7,2.0,0.0,0.0,0.0,0.0,1322.7500000000002,1239.0500000000002,10.0
user_4634,1982.9699999999998,47.0,182.11999999999998,7.0,1238.45,10.0,0.0,0.0,0.85,1.0,1800.85,561.5499999999998,29.0
user_4635,1055.8099999999997,47.0,78.93,27.0,88.71,8.0,0.0,0.0,0.0,0.0,976.8799999999997,888.1699999999996,12.0
user_4636,20.93,3.0,1.0,1.0,0.85,1.0,0.0,0.0,0.0,0.0,19.93,19.08,1.0
user_4637,341.38,5.0,0.18,1.0,171.71,2.0,0.0,0.0,179.03,1.0,341.2,-9.54000000000002,1.0
user_4638,22475.539999999997,1204.0,96.05999999999999,21.0,863.6300000000001,51.0,0.0,0.0,596.6,4.0,22379.479999999996,20919.249999999996,1128.0
user_4639,2210.16,70.0,29.780000000000005,10.0,171.56,5.0,0.0,0.0,340.43,2.0,2180.3799999999997,1668.3899999999996,53.0
user_464,25272.529999999995,87.0,3116.21,12.0,189.79,1.0,0.0,0.0,721.0,2.0,22156.319999999996,21245.529999999995,72.0
user_4640,9255.589999999987,476.0,55.8,13.0,234.27,18.0,0.0,0.0,0.0,0.0,9199.789999999988,8965.519999999988,445.0
user_4641,5010.7400000000025,224.0,23.0,5.0,544.3300000000002,19.0,0.0,0.0,70.0,3.0,4987.7400000000025,4373.410000000003,197.0
user_4642,391.48,6.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,390.63,390.63,5.0
user_4643,9731.74,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9730.74,9730.74,1.0
user_4644,4455.96,40.0,1.26,3.0,272.64,8.0,0.0,0.0,984.67,1.0,4454.7,3197.3899999999994,28.0
user_4645,127.38,15.0,9.129999999999999,2.0,37.059999999999995,13.0,0.0,0.0,8.95,1.0,118.25,72.24,-1.0
user_4646,724.0199999999994,160.0,25.270000000000003,9.0,1082.6900000000003,106.0,0.0,0.0,190.02,13.0,698.7499999999994,-573.9600000000008,32.0
user_4647,8.51,1.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,6.81,-1.0
user_4648,3273.3900000000003,40.0,0.2,1.0,218.71,2.0,0.0,0.0,0.0,0.0,3273.1900000000005,3054.4800000000005,37.0
user_4649,16554.570000000007,388.0,176.18999999999997,24.0,925.3600000000001,12.0,0.33,1.0,141.66999999999996,15.0,16378.380000000006,15311.020000000006,336.0
