,user_id,user_settings_crypto_unlocked,attributes_notifications_marketing_push,attributes_notifications_marketing_email,new_num_contacts,new_age,gb,pl,fr,ie,ro,es,lt,pt,mt,de,ch,cz,it,gr,cy,other_country,paid
8492,user_8492,0,1.0,1.0,13,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8493,user_8493,0,1.0,1.0,47,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8494,user_8494,0,1.0,1.0,47,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8495,user_8495,0,1.0,1.0,47,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8496,user_8496,0,1.0,1.0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8497,user_8497,0,1.0,1.0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8498,user_8498,0,1.0,1.0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,user_8499,0,1.0,1.0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,user_8500,0,1.0,1.0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8501,user_8501,0,1.0,1.0,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8502,user_8502,1,1.0,1.0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8503,user_8503,0,1.0,1.0,10,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8504,user_8504,0,1.0,1.0,2,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8505,user_8505,0,1.0,0.0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506,user_8506,0,1.0,1.0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8507,user_8507,0,1.0,1.0,34,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8508,user_8508,0,1.0,1.0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8509,user_8509,0,1.0,1.0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8510,user_8510,0,1.0,1.0,19,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8511,user_8511,1,1.0,1.0,47,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,user_8512,0,1.0,1.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8513,user_8513,0,1.0,1.0,47,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8514,user_8514,0,1.0,1.0,28,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8515,user_8515,1,1.0,1.0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8516,user_8516,1,1.0,1.0,47,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8517,user_8517,0,1.0,0.0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8518,user_8518,1,1.0,1.0,23,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8519,user_8519,0,1.0,1.0,18,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8520,user_8520,0,1.0,1.0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,user_8521,0,1.0,1.0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8522,user_8522,0,1.0,1.0,9,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8523,user_8523,0,1.0,1.0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8524,user_8524,0,1.0,0.0,10,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8525,user_8525,0,1.0,1.0,2,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8526,user_8526,0,1.0,1.0,5,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8527,user_8527,0,1.0,1.0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,user_8528,0,1.0,1.0,5,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8529,user_8529,0,1.0,1.0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8530,user_8530,0,1.0,1.0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8531,user_8531,0,1.0,1.0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8532,user_8532,0,1.0,1.0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8533,user_8533,0,1.0,1.0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8534,user_8534,0,1.0,1.0,5,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,user_8535,0,1.0,1.0,47,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8536,user_8536,1,1.0,1.0,19,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8537,user_8537,0,1.0,1.0,41,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8538,user_8538,0,1.0,1.0,8,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8539,user_8539,0,1.0,1.0,43,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8540,user_8540,0,1.0,1.0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8541,user_8541,0,1.0,1.0,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8542,user_8542,0,1.0,1.0,5,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8543,user_8543,0,1.0,1.0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8544,user_8544,0,1.0,1.0,8,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8545,user_8545,0,1.0,1.0,4,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8546,user_8546,0,1.0,1.0,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8547,user_8547,0,1.0,1.0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8548,user_8548,0,1.0,1.0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8549,user_8549,0,1.0,1.0,38,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8550,user_8550,0,1.0,1.0,46,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8551,user_8551,1,1.0,1.0,47,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8552,user_8552,0,1.0,1.0,44,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8553,user_8553,1,1.0,1.0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8554,user_8554,0,1.0,1.0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8555,user_8555,0,1.0,1.0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8556,user_8556,0,1.0,1.0,19,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8557,user_8557,0,1.0,1.0,6,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8558,user_8558,0,1.0,1.0,18,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8559,user_8559,0,1.0,0.0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,user_8560,0,1.0,1.0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8561,user_8561,0,1.0,1.0,0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8562,user_8562,0,1.0,1.0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8563,user_8563,0,1.0,1.0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564,user_8564,0,1.0,1.0,34,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8565,user_8565,1,1.0,1.0,47,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
8566,user_8566,0,1.0,0.0,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8567,user_8567,0,1.0,1.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8568,user_8568,0,1.0,1.0,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8569,user_8569,0,1.0,1.0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8570,user_8570,0,1.0,1.0,47,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8571,user_8571,0,1.0,1.0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8572,user_8572,1,1.0,1.0,39,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8573,user_8573,0,1.0,1.0,47,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8574,user_8574,0,1.0,1.0,43,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8575,user_8575,0,1.0,1.0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8576,user_8576,0,1.0,1.0,13,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8577,user_8577,0,1.0,1.0,17,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,user_8578,0,1.0,1.0,22,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8579,user_8579,0,1.0,1.0,47,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8580,user_8580,0,1.0,1.0,47,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8581,user_8581,0,1.0,1.0,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8582,user_8582,0,1.0,1.0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8583,user_8583,0,1.0,1.0,47,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8584,user_8584,0,1.0,1.0,37,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8585,user_8585,0,0.0,0.0,39,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8586,user_8586,0,1.0,1.0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8587,user_8587,0,1.0,1.0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8588,user_8588,1,1.0,1.0,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8589,user_8589,0,1.0,1.0,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8590,user_8590,1,1.0,1.0,14,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8591,user_8591,0,1.0,1.0,38,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8592,user_8592,0,1.0,0.0,10,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593,user_8593,1,1.0,1.0,2,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8594,user_8594,0,1.0,1.0,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8595,user_8595,0,1.0,1.0,47,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8596,user_8596,0,1.0,1.0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8597,user_8597,0,1.0,1.0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8598,user_8598,0,1.0,1.0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,user_8599,1,1.0,1.0,3,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8600,user_8600,1,1.0,1.0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8601,user_8601,1,1.0,1.0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8602,user_8602,0,1.0,1.0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8603,user_8603,0,1.0,1.0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8604,user_8604,0,1.0,1.0,47,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8605,user_8605,0,1.0,1.0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8606,user_8606,1,1.0,1.0,47,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8607,user_8607,0,1.0,1.0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8608,user_8608,0,1.0,1.0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8609,user_8609,0,1.0,1.0,2,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8610,user_8610,1,1.0,1.0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8611,user_8611,0,1.0,1.0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8612,user_8612,0,1.0,1.0,47,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8613,user_8613,1,1.0,1.0,12,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8614,user_8614,0,1.0,1.0,8,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,user_8615,0,1.0,0.0,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,user_8616,0,1.0,1.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8617,user_8617,0,0.0,0.0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,user_8618,0,1.0,1.0,42,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8619,user_8619,0,1.0,1.0,44,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8620,user_8620,0,1.0,1.0,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8621,user_8621,0,1.0,1.0,7,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8622,user_8622,1,0.0,0.0,13,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,user_8623,0,1.0,1.0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8624,user_8624,0,1.0,1.0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8625,user_8625,1,1.0,1.0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8626,user_8626,1,1.0,1.0,24,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8627,user_8627,0,1.0,1.0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8628,user_8628,0,1.0,1.0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8629,user_8629,0,1.0,1.0,47,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8630,user_8630,0,1.0,1.0,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631,user_8631,0,1.0,1.0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8632,user_8632,0,1.0,1.0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,user_8633,0,1.0,1.0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8634,user_8634,1,0.0,0.0,30,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8635,user_8635,1,1.0,1.0,9,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8636,user_8636,0,1.0,1.0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8637,user_8637,0,1.0,1.0,23,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8638,user_8638,0,1.0,1.0,47,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8639,user_8639,0,1.0,1.0,12,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,user_8640,0,1.0,1.0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8641,user_8641,1,1.0,1.0,15,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8642,user_8642,0,1.0,1.0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,user_8643,0,1.0,1.0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,user_8644,0,0.0,0.0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645,user_8645,0,1.0,1.0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8646,user_8646,0,1.0,1.0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8647,user_8647,0,1.0,1.0,25,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8648,user_8648,0,1.0,1.0,2,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649,user_8649,0,1.0,1.0,47,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8650,user_8650,0,1.0,1.0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8651,user_8651,1,1.0,1.0,3,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,user_8652,0,0.0,0.0,5,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8653,user_8653,0,1.0,1.0,16,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8654,user_8654,0,1.0,1.0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8655,user_8655,0,1.0,1.0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8656,user_8656,0,1.0,1.0,47,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8657,user_8657,0,1.0,1.0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,user_8658,0,1.0,1.0,31,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8659,user_8659,0,1.0,1.0,9,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8660,user_8660,0,1.0,1.0,7,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8661,user_8661,0,1.0,1.0,6,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8662,user_8662,0,1.0,1.0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8663,user_8663,0,1.0,1.0,17,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8664,user_8664,0,1.0,1.0,4,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,user_8665,0,1.0,1.0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,user_8666,0,1.0,1.0,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8667,user_8667,0,1.0,1.0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,user_8668,0,1.0,1.0,40,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8669,user_8669,1,0.0,0.0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8670,user_8670,1,1.0,1.0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8671,user_8671,0,1.0,0.0,1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8672,user_8672,0,1.0,1.0,12,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8673,user_8673,0,0.0,0.0,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,user_8674,1,1.0,1.0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,user_8675,1,1.0,0.0,4,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,user_8676,0,1.0,1.0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,user_8677,0,1.0,1.0,10,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8678,user_8678,0,1.0,1.0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8679,user_8679,0,1.0,1.0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,user_8680,0,1.0,1.0,16,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8681,user_8681,0,1.0,1.0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8682,user_8682,1,0.0,0.0,18,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683,user_8683,0,1.0,1.0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,user_8684,0,0.0,0.0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8685,user_8685,0,1.0,1.0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686,user_8686,0,1.0,1.0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,user_8687,0,1.0,1.0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,user_8688,0,1.0,1.0,47,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
8689,user_8689,0,1.0,0.0,47,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8690,user_8690,0,1.0,1.0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,user_8691,1,0.0,0.0,47,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8692,user_8692,1,1.0,1.0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,user_8693,0,1.0,1.0,47,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,user_8694,0,1.0,1.0,3,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8695,user_8695,0,1.0,1.0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8696,user_8696,0,1.0,1.0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8697,user_8697,0,1.0,1.0,47,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8698,user_8698,0,1.0,1.0,5,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8699,user_8699,0,1.0,0.0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700,user_8700,0,1.0,1.0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,user_8701,0,1.0,1.0,23,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8702,user_8702,1,1.0,1.0,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8703,user_8703,0,1.0,1.0,14,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8704,user_8704,0,1.0,1.0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8705,user_8705,0,1.0,1.0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8706,user_8706,1,1.0,1.0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,user_8707,0,1.0,1.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,user_8708,0,1.0,1.0,38,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8709,user_8709,0,1.0,0.0,34,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8710,user_8710,0,1.0,1.0,9,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,user_8711,0,1.0,1.0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,user_8712,0,1.0,1.0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,user_8713,0,1.0,1.0,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,user_8714,1,1.0,1.0,47,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8715,user_8715,0,1.0,1.0,45,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8716,user_8716,1,1.0,1.0,9,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8717,user_8717,0,1.0,1.0,44,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8718,user_8718,1,1.0,0.0,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719,user_8719,0,0.0,1.0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,user_8720,0,1.0,1.0,36,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8721,user_8721,0,1.0,0.0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8722,user_8722,0,1.0,1.0,11,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8723,user_8723,0,0.0,0.0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8724,user_8724,0,1.0,0.0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8725,user_8725,0,1.0,1.0,3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726,user_8726,1,1.0,1.0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8727,user_8727,0,1.0,1.0,47,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8728,user_8728,0,1.0,1.0,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8729,user_8729,0,1.0,1.0,21,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,user_8730,0,1.0,1.0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,user_8731,1,1.0,1.0,47,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,user_8732,0,1.0,1.0,44,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8733,user_8733,0,1.0,1.0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8734,user_8734,0,1.0,1.0,12,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8735,user_8735,0,1.0,1.0,19,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,user_8736,0,1.0,1.0,47,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8737,user_8737,0,1.0,1.0,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8738,user_8738,0,1.0,1.0,47,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739,user_8739,1,1.0,1.0,7,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
